Source,Target,Kind,Type,Id,Label,Weight
1,9,degree,Directed,1,,1
9,1,degree,Directed,2,,1
1,1,degree,Directed,3,,8
1,1,degree,Directed,4,,1
2,14,degree,Directed,5,,1
12,12,degree,Directed,6,,1
3,7,degree,Directed,7,,1
7,7,degree,Directed,8,,4
1,17,degree,Directed,9,,1
2,2,degree,Directed,10,,4
2,2,degree,Directed,11,,1
2,18,degree,Directed,12,,1
15,15,degree,Directed,13,,1
1,1,degree,Directed,14,,6
20,20,degree,Directed,15,,1
21,21,degree,Directed,16,,1
2,20,degree,Directed,17,,1
27,26,degree,Directed,18,,1
26,27,degree,Directed,19,,1
27,27,degree,Directed,20,,1
1,1,degree,Directed,21,,3
1,33,degree,Directed,22,,1
33,1,degree,Directed,23,,1
1,1,degree,Directed,24,,1
1,1,degree,Directed,25,,1
38,38,degree,Directed,26,,1
39,41,degree,Directed,27,,1
41,41,degree,Directed,28,,1
2,2,degree,Directed,29,,1
19,19,degree,Directed,30,,1
9,9,degree,Directed,31,,1
9,9,degree,Directed,32,,1
43,43,degree,Directed,33,,1
3,46,degree,Directed,34,,1
20,35,degree,Directed,35,,1
7,20,degree,Directed,36,,1
2,58,degree,Directed,37,,1
57,57,degree,Directed,38,,1
1,33,degree,Directed,39,,1
5,1,degree,Directed,40,,1
4,21,degree,Directed,41,,1
