id,oX,oY,dX,dY,trips
2594,-23.548,-46.636,-23.179,-45.887,1
2751,-23.548,-46.636,42.27756,-83.74088,2
2767,-23.548,-46.636,41.52519,-88.0834,1
2793,-23.548,-46.636,48.76507,2.26655,1
2897,-23.548,-46.636,38.97167,-95.23525,1
7576,-8.054,-34.881,-23.548,-46.636,1
9722,-22.906,-47.061,42.73698,-84.48387,1
12623,-30.033,-51.23,-22.903,-43.208,1
12624,-30.033,-51.23,-23.548,-46.636,2
12762,-30.033,-51.23,41.89193,12.51133,1
12783,-30.033,-51.23,42.44063,-76.49661,1
17216,-19.817,-43.956,43.07305,-89.40123,1
30521,-12.971,-38.511,41.30815,-72.92816,1
35340,-21.178,-47.81,-23.548,-46.636,2
88975,40.11642,-88.24338,-23.548,-46.636,1
102877,42.44063,-76.49661,-31.772,-52.343,1
