id,oX,oY,dX,dY,trips
1,-27.597,-48.549,-25.428,-49.273,8
3,-27.597,-48.549,-22.903,-43.208,11
4,-27.597,-48.549,-23.548,-46.636,21
11,-27.597,-48.549,-22.018,-47.891,4
12,-27.597,-48.549,-8.054,-34.881,1
15,-27.597,-48.549,-22.906,-47.061,9
17,-27.597,-48.549,-27.816,-50.326,1
20,-27.597,-48.549,-30.033,-51.23,8
23,-27.597,-48.549,-23.463,-46.533,1
24,-27.597,-48.549,-31.772,-52.343,3
25,-27.597,-48.549,-28.467,-49.007,4
26,-27.597,-48.549,-23.31,-51.163,2
27,-27.597,-48.549,-19.817,-43.956,1
28,-27.597,-48.549,-22.315,-49.061,2
31,-27.597,-48.549,-15.78,-47.93,3
35,-27.597,-48.549,40.4165,-3.70256,5
36,-27.597,-48.549,-29.684,-53.807,3
41,-27.597,-48.549,-7.115,-34.863,1
43,-27.597,-48.549,48.89198,2.20675,1
47,-27.597,-48.549,41.14961,-8.61099,2
49,-27.597,-48.549,-26.177,-50.39,1
51,-27.597,-48.549,-18.919,-48.277,1
56,-27.597,-48.549,-21.178,-47.81,1
64,-27.597,-48.549,-26.919,-49.066,1
82,-27.597,-48.549,52.9536,-1.15047,1
85,-27.597,-48.549,-28.678,-49.37,1
89,-27.597,-48.549,35.6895,139.69171,1
91,-27.597,-48.549,-21.245,-45,1
107,-27.597,-48.549,37.38283,-5.97317,2
114,-27.597,-48.549,41.38879,2.15899,1
116,-27.597,-48.549,49.24966,-123.11934,1
128,-27.597,-48.549,30.62798,-96.33441,1
135,-27.597,-48.549,-22.744,-43.708,1
182,-27.597,-48.549,-22.725,-47.649,1
227,-27.597,-48.549,42.27756,-83.74088,1
238,-27.597,-48.549,55.86515,-4.25763,1
240,-27.597,-48.549,48.58392,7.74553,1
331,-27.597,-48.549,-22.759,-43.451,1
356,-27.597,-48.549,54.97328,-1.61396,1
416,-27.597,-48.549,45.16667,5.71667,1
631,-25.428,-49.273,-27.597,-48.549,22
634,-25.428,-49.273,-22.903,-43.208,26
635,-25.428,-49.273,-23.548,-46.636,56
639,-25.428,-49.273,-22.883,-43.104,1
641,-25.428,-49.273,-16.679,-49.254,2
642,-25.428,-49.273,-22.018,-47.891,7
643,-25.428,-49.273,-8.054,-34.881,1
646,-25.428,-49.273,-22.906,-47.061,11
651,-25.428,-49.273,-30.033,-51.23,8
654,-25.428,-49.273,-23.463,-46.533,9
655,-25.428,-49.273,-31.772,-52.343,2
