id,oX,oY,dX,dY,trips
4,-27.597,-48.549,-23.548,-46.636,2
20,-27.597,-48.549,-30.033,-51.23,4
358,-27.597,-48.549,50.73438,7.09549,1
631,-25.428,-49.273,-27.597,-48.549,2
634,-25.428,-49.273,-22.903,-43.208,3
635,-25.428,-49.273,-23.548,-46.636,5
646,-25.428,-49.273,-22.906,-47.061,3
651,-25.428,-49.273,-30.033,-51.23,3
654,-25.428,-49.273,-23.463,-46.533,1
657,-25.428,-49.273,-23.31,-51.163,1
658,-25.428,-49.273,-19.817,-43.956,3
661,-25.428,-49.273,-23.425,-51.939,1
674,-25.428,-49.273,48.89198,2.20675,1
687,-25.428,-49.273,-21.178,-47.81,1
742,-25.428,-49.273,48.85341,2.3488,1
854,-25.428,-49.273,40.71427,-74.00597,1
861,-25.428,-49.273,41.66113,-91.53017,1
1056,-25.428,-49.273,53.57532,10.01534,1
1893,-22.903,-43.208,-27.597,-48.549,2
1894,-22.903,-43.208,-25.428,-49.273,2
1897,-22.903,-43.208,-23.548,-46.636,19
1901,-22.903,-43.208,-22.883,-43.104,8
1903,-22.903,-43.208,-16.679,-49.254,1
1907,-22.903,-43.208,51.50853,-0.12574,3
1908,-22.903,-43.208,-22.906,-47.061,8
1913,-22.903,-43.208,-30.033,-51.23,4
1920,-22.903,-43.208,-19.817,-43.956,1
1921,-22.903,-43.208,-22.315,-49.061,1
1924,-22.903,-43.208,-15.78,-47.93,1
1931,-22.903,-43.208,-21.754,-41.324,1
1933,-22.903,-43.208,-3.102,-60.025,1
1935,-22.903,-43.208,-3.717,-38.543,1
1936,-22.903,-43.208,48.89198,2.20675,1
1953,-22.903,-43.208,39.95233,-75.16379,1
1963,-22.903,-43.208,-23.179,-45.887,1
1975,-22.903,-43.208,52.9536,-1.15047,1
1998,-22.903,-43.208,29.65163,-82.32483,1
2004,-22.903,-43.208,48.85341,2.3488,1
2027,-22.903,-43.208,52.52437,13.41053,1
2031,-22.903,-43.208,55.95206,-3.19648,1
2045,-22.903,-43.208,43.60426,1.44367,1
2054,-22.903,-43.208,39.29038,-76.61219,1
2058,-22.903,-43.208,37.87159,-122.27275,1
2063,-22.903,-43.208,-22.426,-45.453,1
2083,-22.903,-43.208,39.73915,-104.9847,1
2092,-22.903,-43.208,42.03336,-87.73339,1
2096,-22.903,-43.208,38.89511,-77.03637,2
2108,-22.903,-43.208,51.75222,-1.25596,1
2114,-22.903,-43.208,36.97412,-122.0308,1
2115,-22.903,-43.208,38.02931,-78.47668,1
2116,-22.903,-43.208,40.71427,-74.00597,3
2119,-22.903,-43.208,53.41058,-2.97794,1
2121,-22.903,-43.208,48.24896,11.65101,2
2129,-22.903,-43.208,40.58526,-105.08442,1
2141,-22.903,-43.208,37.44188,-122.14302,3
2159,-22.903,-43.208,32.22174,-110.92648,1
2189,-22.903,-43.208,52.40656,-1.51217,1
2210,-22.903,-43.208,43.04812,-76.14742,1
2308,-22.903,-43.208,48.77644,2.29026,1
2524,-23.548,-46.636,-27.597,-48.549,1
2527,-23.548,-46.636,-22.903,-43.208,12
2532,-23.548,-46.636,-22.883,-43.104,1
2536,-23.548,-46.636,-8.054,-34.881,1
2537,-23.548,-46.636,42.04114,-87.69006,3
2538,-23.548,-46.636,51.50853,-0.12574,6
2539,-23.548,-46.636,-22.906,-47.061,24
2540,-23.548,-46.636,51.45625,-0.97113,1
2544,-23.548,-46.636,-30.033,-51.23,3
2547,-23.548,-46.636,-23.463,-46.533,5
2550,-23.548,-46.636,-23.31,-51.163,3
2552,-23.548,-46.636,-22.315,-49.061,5
2555,-23.548,-46.636,-15.78,-47.93,1
2560,-23.548,-46.636,-29.684,-53.807,2
2572,-23.548,-46.636,-12.971,-38.511,3
2574,-23.548,-46.636,-2.53,-44.303,1
2577,-23.548,-46.636,-1.456,-48.504,1
2580,-23.548,-46.636,-21.178,-47.81,6
2585,-23.548,-46.636,-20.319,-40.338,1
2594,-23.548,-46.636,-23.179,-45.887,4
2613,-23.548,-46.636,35.6895,139.69171,1
2614,-23.548,-46.636,40.42587,-86.90807,1
2622,-23.548,-46.636,-20.754,-42.882,1
2635,-23.548,-46.636,48.85341,2.3488,8
2645,-23.548,-46.636,42.00833,-91.64407,1
2660,-23.548,-46.636,42.3751,-71.10561,4
2662,-23.548,-46.636,55.95206,-3.19648,1
2664,-23.548,-46.636,-23.523,-46.188,2
2671,-23.548,-46.636,25.72149,-80.26838,1
2680,-23.548,-46.636,35.7721,-78.63861,2
2687,-23.548,-46.636,42.44063,-76.49661,1
2689,-23.548,-46.636,37.87159,-122.27275,2
2701,-23.548,-46.636,44.97997,-93.26384,1
2708,-23.548,-46.636,30.43826,-84.28073,1
2709,-23.548,-46.636,-23.961,-46.334,1
2717,-23.548,-46.636,-34.61315,-58.37723,1
2725,-23.548,-46.636,33.95335,-117.39616,1
2731,-23.548,-46.636,-23.026,-45.555,1
2739,-23.548,-46.636,51.75222,-1.25596,1
2741,-23.548,-46.636,42.35843,-71.05977,3
2749,-23.548,-46.636,41.49109,2.14079,1
2756,-23.548,-46.636,-25.295,-54.094,1
2757,-23.548,-46.636,41.30815,-72.92816,1
2772,-23.548,-46.636,37.44188,-122.14302,3
2779,-23.548,-46.636,41.88753,-88.30535,1
2791,-23.548,-46.636,-23.623,-46.551,1
2838,-23.548,-46.636,39.96118,-82.99879,2
2874,-23.548,-46.636,47.9959,7.85222,1
2913,-23.548,-46.636,-21.209,-50.433,1
2931,-23.548,-46.636,54.32133,10.13489,1
3175,-29.168,-51.179,-30.033,-51.23,3
3806,-29.76,-51.147,-30.033,-51.23,3
3887,-29.76,-51.147,-28.388,-53.915,1
3949,-29.76,-51.147,42.44063,-76.49661,1
5049,-22.883,-43.104,-25.428,-49.273,1
5051,-22.883,-43.104,-22.903,-43.208,8
5052,-22.883,-43.104,-23.548,-46.636,1
5063,-22.883,-43.104,-22.906,-47.061,1
5079,-22.883,-43.104,-15.78,-47.93,1
5159,-22.883,-43.104,48.85341,2.3488,1
5183,-22.883,-43.104,-22.744,-43.708,2
5285,-22.883,-43.104,42.03471,-93.61994,1
5682,-22.469,-44.447,-22.903,-43.208,2
5683,-22.469,-44.447,-23.548,-46.636,1
6313,-16.679,-49.254,-22.903,-43.208,1
6325,-16.679,-49.254,-22.906,-47.061,1
6337,-16.679,-49.254,-19.817,-43.956,1
6380,-16.679,-49.254,-23.179,-45.887,1
6945,-22.018,-47.891,-23.548,-46.636,2
6953,-22.018,-47.891,-8.054,-34.881,1
7572,-8.054,-34.881,-27.597,-48.549,3
7575,-8.054,-34.881,-22.903,-43.208,9
7576,-8.054,-34.881,-23.548,-46.636,7
7587,-8.054,-34.881,-22.906,-47.061,3
7592,-8.054,-34.881,-30.033,-51.23,4
7599,-8.054,-34.881,-19.817,-43.956,2
7614,-8.054,-34.881,-3.717,-38.543,1
7620,-8.054,-34.881,-12.971,-38.511,3
7634,-8.054,-34.881,-9.666,-35.735,1
7670,-8.054,-34.881,-20.754,-42.882,1
7707,-8.054,-34.881,-22.744,-43.708,1
7713,-8.054,-34.881,40.11642,-88.24338,1
