id,oX,oY,dX,dY,trips
1,-24,-51,-27.25,-50.333333,6
2,-24,-51,-23.533333,-46.633333,45
3,-24,-51,-22.9,-43.2,13
6,-24,-51,-30,-53,9
7,-24,-51,-19.816667,-43.95,8
11,-24,-51,-5,-63,2
12,-24,-51,-15.795,-47.757778,1
13,-24,-51,-15.566667,-56.066667,1
14,-24,-51,-12.52,-41.69,2
18,-24,-51,-20.442778,-54.645833,1
20,-24,-51,-8.233333,-43.1,1
27,-27.25,-50.333333,-24,-51,3
29,-27.25,-50.333333,-23.533333,-46.633333,8
30,-27.25,-50.333333,-22.9,-43.2,2
33,-27.25,-50.333333,-30,-53,9
34,-27.25,-50.333333,-19.816667,-43.95,1
54,-23.533333,-46.633333,-24,-51,11
55,-23.533333,-46.633333,-27.25,-50.333333,3
57,-23.533333,-46.633333,-22.9,-43.2,30
59,-23.533333,-46.633333,-8.34,-37.81,6
60,-23.533333,-46.633333,-30,-53,11
61,-23.533333,-46.633333,-19.816667,-43.95,24
63,-23.533333,-46.633333,-6.183333,-45.616667,1
64,-23.533333,-46.633333,-7.166667,-36.833333,6
65,-23.533333,-46.633333,-5,-63,1
66,-23.533333,-46.633333,-15.795,-47.757778,10
67,-23.533333,-46.633333,-15.566667,-56.066667,1
68,-23.533333,-46.633333,-12.52,-41.69,3
69,-23.533333,-46.633333,-5.08,-39.65,2
71,-23.533333,-46.633333,-5.666667,-52.733333,3
81,-22.9,-43.2,-24,-51,12
82,-22.9,-43.2,-27.25,-50.333333,3
83,-22.9,-43.2,-23.533333,-46.633333,47
85,-22.9,-43.2,-15.933333,-50.133333,1
86,-22.9,-43.2,-8.34,-37.81,1
87,-22.9,-43.2,-30,-53,6
88,-22.9,-43.2,-19.816667,-43.95,11
90,-22.9,-43.2,-6.183333,-45.616667,1
91,-22.9,-43.2,-7.166667,-36.833333,2
93,-22.9,-43.2,-15.795,-47.757778,6
94,-22.9,-43.2,-15.566667,-56.066667,1
95,-22.9,-43.2,-12.52,-41.69,4
97,-22.9,-43.2,-20.318889,-40.337778,1
98,-22.9,-43.2,-5.666667,-52.733333,1
110,-15.933333,-50.133333,-23.533333,-46.633333,4
111,-15.933333,-50.133333,-22.9,-43.2,1
115,-15.933333,-50.133333,-19.816667,-43.95,5
118,-15.933333,-50.133333,-7.166667,-36.833333,1
120,-15.933333,-50.133333,-15.795,-47.757778,2
121,-15.933333,-50.133333,-15.566667,-56.066667,1
136,-8.34,-37.81,-27.25,-50.333333,1
137,-8.34,-37.81,-23.533333,-46.633333,11
138,-8.34,-37.81,-22.9,-43.2,9
141,-8.34,-37.81,-30,-53,4
142,-8.34,-37.81,-19.816667,-43.95,2
143,-8.34,-37.81,-5.74,-36.55,1
145,-8.34,-37.81,-7.166667,-36.833333,4
147,-8.34,-37.81,-15.795,-47.757778,1
149,-8.34,-37.81,-12.52,-41.69,1
152,-8.34,-37.81,-5.666667,-52.733333,1
158,-8.34,-37.81,-10.59,-37.38,1
162,-30,-53,-24,-51,3
163,-30,-53,-27.25,-50.333333,9
164,-30,-53,-23.533333,-46.633333,34
165,-30,-53,-22.9,-43.2,14
169,-30,-53,-19.816667,-43.95,4
172,-30,-53,-7.166667,-36.833333,1
174,-30,-53,-15.795,-47.757778,3
176,-30,-53,-12.52,-41.69,1
189,-19.816667,-43.95,-24,-51,3
190,-19.816667,-43.95,-27.25,-50.333333,6
191,-19.816667,-43.95,-23.533333,-46.633333,45
192,-19.816667,-43.95,-22.9,-43.2,23
194,-19.816667,-43.95,-8.34,-37.81,1
195,-19.816667,-43.95,-30,-53,6
197,-19.816667,-43.95,-5.74,-36.55,1
200,-19.816667,-43.95,-5,-63,1
201,-19.816667,-43.95,-15.795,-47.757778,1
204,-19.816667,-43.95,-5.08,-39.65,1
215,-19.816667,-43.95,1,-52,1
217,-5.74,-36.55,-27.25,-50.333333,2
218,-5.74,-36.55,-23.533333,-46.633333,9
219,-5.74,-36.55,-22.9,-43.2,3
221,-5.74,-36.55,-8.34,-37.81,2
222,-5.74,-36.55,-30,-53,2
223,-5.74,-36.55,-19.816667,-43.95,1
226,-5.74,-36.55,-7.166667,-36.833333,1
231,-5.74,-36.55,-5.08,-39.65,1
245,-6.183333,-45.616667,-23.533333,-46.633333,5
246,-6.183333,-45.616667,-22.9,-43.2,4
248,-6.183333,-45.616667,-8.34,-37.81,1
249,-6.183333,-45.616667,-30,-53,1
253,-6.183333,-45.616667,-7.166667,-36.833333,1
270,-7.166667,-36.833333,-24,-51,1
271,-7.166667,-36.833333,-27.25,-50.333333,1
272,-7.166667,-36.833333,-23.533333,-46.633333,9
273,-7.166667,-36.833333,-22.9,-43.2,5
275,-7.166667,-36.833333,-8.34,-37.81,6
276,-7.166667,-36.833333,-30,-53,2
277,-7.166667,-36.833333,-19.816667,-43.95,5
278,-7.166667,-36.833333,-5.74,-36.55,2
285,-7.166667,-36.833333,-5.08,-39.65,3
291,-7.166667,-36.833333,-9.11,-70.52,1
292,-7.166667,-36.833333,-9.57,-36.55,1
296,-7.166667,-36.833333,1,-52,1
297,-5,-63,-24,-51,1
299,-5,-63,-23.533333,-46.633333,7
300,-5,-63,-22.9,-43.2,1
303,-5,-63,-30,-53,2
306,-5,-63,-6.183333,-45.616667,1
309,-5,-63,-15.795,-47.757778,1
324,-15.795,-47.757778,-24,-51,3
325,-15.795,-47.757778,-27.25,-50.333333,2
326,-15.795,-47.757778,-23.533333,-46.633333,14
327,-15.795,-47.757778,-22.9,-43.2,12
329,-15.795,-47.757778,-8.34,-37.81,2
