id,oX,oY,dX,dY,trips
2,-24,-51,-23.533333,-46.633333,5
3,-24,-51,-22.9,-43.2,4
15,-24,-51,-5.08,-39.65,1
29,-27.25,-50.333333,-23.533333,-46.633333,1
54,-23.533333,-46.633333,-24,-51,2
57,-23.533333,-46.633333,-22.9,-43.2,13
59,-23.533333,-46.633333,-8.34,-37.81,1
61,-23.533333,-46.633333,-19.816667,-43.95,2
66,-23.533333,-46.633333,-15.795,-47.757778,1
68,-23.533333,-46.633333,-12.52,-41.69,3
81,-22.9,-43.2,-24,-51,1
83,-22.9,-43.2,-23.533333,-46.633333,15
87,-22.9,-43.2,-30,-53,1
88,-22.9,-43.2,-19.816667,-43.95,3
93,-22.9,-43.2,-15.795,-47.757778,1
95,-22.9,-43.2,-12.52,-41.69,1
98,-22.9,-43.2,-5.666667,-52.733333,1
110,-15.933333,-50.133333,-23.533333,-46.633333,2
120,-15.933333,-50.133333,-15.795,-47.757778,1
137,-8.34,-37.81,-23.533333,-46.633333,4
138,-8.34,-37.81,-22.9,-43.2,4
147,-8.34,-37.81,-15.795,-47.757778,1
150,-8.34,-37.81,-5.08,-39.65,1
163,-30,-53,-27.25,-50.333333,2
164,-30,-53,-23.533333,-46.633333,7
165,-30,-53,-22.9,-43.2,7
169,-30,-53,-19.816667,-43.95,1
176,-30,-53,-12.52,-41.69,1
189,-19.816667,-43.95,-24,-51,1
191,-19.816667,-43.95,-23.533333,-46.633333,5
192,-19.816667,-43.95,-22.9,-43.2,3
218,-5.74,-36.55,-23.533333,-46.633333,1
219,-5.74,-36.55,-22.9,-43.2,1
239,-5.74,-36.55,-10.59,-37.38,1
245,-6.183333,-45.616667,-23.533333,-46.633333,2
272,-7.166667,-36.833333,-23.533333,-46.633333,5
273,-7.166667,-36.833333,-22.9,-43.2,1
300,-5,-63,-22.9,-43.2,2
326,-15.795,-47.757778,-23.533333,-46.633333,4
330,-15.795,-47.757778,-30,-53,1
331,-15.795,-47.757778,-19.816667,-43.95,1
380,-12.52,-41.69,-23.533333,-46.633333,5
381,-12.52,-41.69,-22.9,-43.2,1
390,-12.52,-41.69,-15.795,-47.757778,1
407,-5.08,-39.65,-23.533333,-46.633333,5
411,-5.08,-39.65,-30,-53,2
444,-20.318889,-40.337778,-15.795,-47.757778,1
461,-5.666667,-52.733333,-23.533333,-46.633333,1
608,-9.57,-36.55,-12.52,-41.69,1
624,-10.59,-37.38,-22.9,-43.2,2
