id,oX,oY,dX,dY,trips
1,-24,-51,-27.25,-50.333333,10
2,-24,-51,-23.533333,-46.633333,46
3,-24,-51,-22.9,-43.2,19
4,-24,-51,-15.933333,-50.133333,1
6,-24,-51,-30,-53,8
7,-24,-51,-19.816667,-43.95,11
10,-24,-51,-7.166667,-36.833333,1
13,-24,-51,-15.566667,-56.066667,1
27,-27.25,-50.333333,-24,-51,3
29,-27.25,-50.333333,-23.533333,-46.633333,15
30,-27.25,-50.333333,-22.9,-43.2,5
33,-27.25,-50.333333,-30,-53,11
34,-27.25,-50.333333,-19.816667,-43.95,5
37,-27.25,-50.333333,-7.166667,-36.833333,2
38,-27.25,-50.333333,-5,-63,1
54,-23.533333,-46.633333,-24,-51,9
55,-23.533333,-46.633333,-27.25,-50.333333,2
57,-23.533333,-46.633333,-22.9,-43.2,49
58,-23.533333,-46.633333,-15.933333,-50.133333,2
59,-23.533333,-46.633333,-8.34,-37.81,5
60,-23.533333,-46.633333,-30,-53,14
61,-23.533333,-46.633333,-19.816667,-43.95,19
62,-23.533333,-46.633333,-5.74,-36.55,1
64,-23.533333,-46.633333,-7.166667,-36.833333,2
65,-23.533333,-46.633333,-5,-63,4
66,-23.533333,-46.633333,-15.795,-47.757778,8
67,-23.533333,-46.633333,-15.566667,-56.066667,2
68,-23.533333,-46.633333,-12.52,-41.69,2
69,-23.533333,-46.633333,-5.08,-39.65,2
70,-23.533333,-46.633333,-20.318889,-40.337778,2
71,-23.533333,-46.633333,-5.666667,-52.733333,1
72,-23.533333,-46.633333,-20.442778,-54.645833,1
76,-23.533333,-46.633333,-9.57,-36.55,1
81,-22.9,-43.2,-24,-51,22
82,-22.9,-43.2,-27.25,-50.333333,3
83,-22.9,-43.2,-23.533333,-46.633333,70
85,-22.9,-43.2,-15.933333,-50.133333,1
86,-22.9,-43.2,-8.34,-37.81,3
87,-22.9,-43.2,-30,-53,8
88,-22.9,-43.2,-19.816667,-43.95,14
91,-22.9,-43.2,-7.166667,-36.833333,3
93,-22.9,-43.2,-15.795,-47.757778,5
94,-22.9,-43.2,-15.566667,-56.066667,1
95,-22.9,-43.2,-12.52,-41.69,2
96,-22.9,-43.2,-5.08,-39.65,1
97,-22.9,-43.2,-20.318889,-40.337778,2
98,-22.9,-43.2,-5.666667,-52.733333,3
102,-22.9,-43.2,-9.11,-70.52,1
104,-22.9,-43.2,-10.59,-37.38,1
108,-15.933333,-50.133333,-24,-51,3
110,-15.933333,-50.133333,-23.533333,-46.633333,10
115,-15.933333,-50.133333,-19.816667,-43.95,3
120,-15.933333,-50.133333,-15.795,-47.757778,2
121,-15.933333,-50.133333,-15.566667,-56.066667,1
135,-8.34,-37.81,-24,-51,2
136,-8.34,-37.81,-27.25,-50.333333,1
137,-8.34,-37.81,-23.533333,-46.633333,27
138,-8.34,-37.81,-22.9,-43.2,5
141,-8.34,-37.81,-30,-53,2
142,-8.34,-37.81,-19.816667,-43.95,5
143,-8.34,-37.81,-5.74,-36.55,5
145,-8.34,-37.81,-7.166667,-36.833333,6
147,-8.34,-37.81,-15.795,-47.757778,3
149,-8.34,-37.81,-12.52,-41.69,1
150,-8.34,-37.81,-5.08,-39.65,3
157,-8.34,-37.81,-9.57,-36.55,3
162,-30,-53,-24,-51,9
163,-30,-53,-27.25,-50.333333,15
164,-30,-53,-23.533333,-46.633333,67
165,-30,-53,-22.9,-43.2,29
166,-30,-53,-15.933333,-50.133333,1
167,-30,-53,-8.34,-37.81,1
169,-30,-53,-19.816667,-43.95,9
170,-30,-53,-5.74,-36.55,1
174,-30,-53,-15.795,-47.757778,3
176,-30,-53,-12.52,-41.69,2
178,-30,-53,-20.318889,-40.337778,1
179,-30,-53,-5.666667,-52.733333,1
189,-19.816667,-43.95,-24,-51,3
190,-19.816667,-43.95,-27.25,-50.333333,3
191,-19.816667,-43.95,-23.533333,-46.633333,70
192,-19.816667,-43.95,-22.9,-43.2,32
193,-19.816667,-43.95,-15.933333,-50.133333,1
194,-19.816667,-43.95,-8.34,-37.81,1
195,-19.816667,-43.95,-30,-53,5
199,-19.816667,-43.95,-7.166667,-36.833333,2
200,-19.816667,-43.95,-5,-63,1
201,-19.816667,-43.95,-15.795,-47.757778,6
202,-19.816667,-43.95,-15.566667,-56.066667,1
204,-19.816667,-43.95,-5.08,-39.65,1
211,-19.816667,-43.95,-9.57,-36.55,1
217,-5.74,-36.55,-27.25,-50.333333,1
218,-5.74,-36.55,-23.533333,-46.633333,9
219,-5.74,-36.55,-22.9,-43.2,1
221,-5.74,-36.55,-8.34,-37.81,3
222,-5.74,-36.55,-30,-53,3
223,-5.74,-36.55,-19.816667,-43.95,2
226,-5.74,-36.55,-7.166667,-36.833333,1
228,-5.74,-36.55,-15.795,-47.757778,3
230,-5.74,-36.55,-12.52,-41.69,1
231,-5.74,-36.55,-5.08,-39.65,1
233,-5.74,-36.55,-5.666667,-52.733333,1
245,-6.183333,-45.616667,-23.533333,-46.633333,7
246,-6.183333,-45.616667,-22.9,-43.2,2
248,-6.183333,-45.616667,-8.34,-37.81,1
251,-6.183333,-45.616667,-5.74,-36.55,1
270,-7.166667,-36.833333,-24,-51,2
272,-7.166667,-36.833333,-23.533333,-46.633333,20
273,-7.166667,-36.833333,-22.9,-43.2,1
275,-7.166667,-36.833333,-8.34,-37.81,5
276,-7.166667,-36.833333,-30,-53,1
278,-7.166667,-36.833333,-5.74,-36.55,2
281,-7.166667,-36.833333,-5,-63,1
282,-7.166667,-36.833333,-15.795,-47.757778,1
285,-7.166667,-36.833333,-5.08,-39.65,2
299,-5,-63,-23.533333,-46.633333,9
300,-5,-63,-22.9,-43.2,2
302,-5,-63,-8.34,-37.81,1
309,-5,-63,-15.795,-47.757778,1
325,-15.795,-47.757778,-27.25,-50.333333,1
326,-15.795,-47.757778,-23.533333,-46.633333,24
327,-15.795,-47.757778,-22.9,-43.2,15
329,-15.795,-47.757778,-8.34,-37.81,3
330,-15.795,-47.757778,-30,-53,1
331,-15.795,-47.757778,-19.816667,-43.95,9
338,-15.795,-47.757778,-12.52,-41.69,1
351,-15.566667,-56.066667,-24,-51,2
352,-15.566667,-56.066667,-27.25,-50.333333,1
353,-15.566667,-56.066667,-23.533333,-46.633333,4
357,-15.566667,-56.066667,-30,-53,1
358,-15.566667,-56.066667,-19.816667,-43.95,6
363,-15.566667,-56.066667,-15.795,-47.757778,4
378,-12.52,-41.69,-24,-51,1
379,-12.52,-41.69,-27.25,-50.333333,1
380,-12.52,-41.69,-23.533333,-46.633333,21
381,-12.52,-41.69,-22.9,-43.2,16
384,-12.52,-41.69,-30,-53,2
385,-12.52,-41.69,-19.816667,-43.95,7
386,-12.52,-41.69,-5.74,-36.55,1
388,-12.52,-41.69,-7.166667,-36.833333,5
390,-12.52,-41.69,-15.795,-47.757778,3
393,-12.52,-41.69,-5.08,-39.65,1
407,-5.08,-39.65,-23.533333,-46.633333,19
408,-5.08,-39.65,-22.9,-43.2,10
410,-5.08,-39.65,-8.34,-37.81,4
412,-5.08,-39.65,-19.816667,-43.95,2
417,-5.08,-39.65,-15.795,-47.757778,2
425,-5.08,-39.65,-8.233333,-43.1,1
433,-20.318889,-40.337778,-27.25,-50.333333,1
434,-20.318889,-40.337778,-23.533333,-46.633333,14
435,-20.318889,-40.337778,-22.9,-43.2,5
438,-20.318889,-40.337778,-30,-53,2
439,-20.318889,-40.337778,-19.816667,-43.95,2
447,-20.318889,-40.337778,-5.08,-39.65,1
459,-5.666667,-52.733333,-24,-51,1
461,-5.666667,-52.733333,-23.533333,-46.633333,15
462,-5.666667,-52.733333,-22.9,-43.2,5
463,-5.666667,-52.733333,-15.933333,-50.133333,1
464,-5.666667,-52.733333,-8.34,-37.81,1
465,-5.666667,-52.733333,-30,-53,1
466,-5.666667,-52.733333,-19.816667,-43.95,6
469,-5.666667,-52.733333,-7.166667,-36.833333,1
486,-20.442778,-54.645833,-24,-51,1
487,-20.442778,-54.645833,-27.25,-50.333333,1
488,-20.442778,-54.645833,-23.533333,-46.633333,5
489,-20.442778,-54.645833,-22.9,-43.2,2
493,-20.442778,-54.645833,-19.816667,-43.95,2
498,-20.442778,-54.645833,-15.795,-47.757778,1
515,-10.183333,-48.333333,-23.533333,-46.633333,1
541,-8.233333,-43.1,-27.25,-50.333333,1
542,-8.233333,-43.1,-23.533333,-46.633333,3
543,-8.233333,-43.1,-22.9,-43.2,3
549,-8.233333,-43.1,-6.183333,-45.616667,1
554,-8.233333,-43.1,-12.52,-41.69,1
555,-8.233333,-43.1,-5.08,-39.65,1
574,-9.11,-70.52,-19.816667,-43.95,1
577,-9.11,-70.52,-7.166667,-36.833333,2
596,-9.57,-36.55,-23.533333,-46.633333,3
597,-9.57,-36.55,-22.9,-43.2,1
599,-9.57,-36.55,-8.34,-37.81,1
600,-9.57,-36.55,-30,-53,1
601,-9.57,-36.55,-19.816667,-43.95,1
604,-9.57,-36.55,-7.166667,-36.833333,1
608,-9.57,-36.55,-12.52,-41.69,1
623,-10.59,-37.38,-23.533333,-46.633333,5
624,-10.59,-37.38,-22.9,-43.2,2
627,-10.59,-37.38,-30,-53,1
628,-10.59,-37.38,-19.816667,-43.95,1
645,-10.59,-37.38,-10.9,-62.76,1
709,1,-52,-19.816667,-43.95,1
712,1,-52,-7.166667,-36.833333,1
716,1,-52,-12.52,-41.69,1
