id,oX,oY,dX,dY,trips
1,-24,-51,-27.25,-50.333333,3
2,-24,-51,-23.533333,-46.633333,31
3,-24,-51,-22.9,-43.2,21
5,-24,-51,-8.34,-37.81,2
6,-24,-51,-30,-53,10
7,-24,-51,-19.816667,-43.95,6
10,-24,-51,-7.166667,-36.833333,1
12,-24,-51,-15.795,-47.757778,2
14,-24,-51,-12.52,-41.69,1
15,-24,-51,-5.08,-39.65,1
19,-24,-51,-10.183333,-48.333333,1
27,-27.25,-50.333333,-24,-51,1
29,-27.25,-50.333333,-23.533333,-46.633333,11
30,-27.25,-50.333333,-22.9,-43.2,6
33,-27.25,-50.333333,-30,-53,5
34,-27.25,-50.333333,-19.816667,-43.95,2
39,-27.25,-50.333333,-15.795,-47.757778,1
54,-23.533333,-46.633333,-24,-51,3
55,-23.533333,-46.633333,-27.25,-50.333333,3
57,-23.533333,-46.633333,-22.9,-43.2,41
59,-23.533333,-46.633333,-8.34,-37.81,4
60,-23.533333,-46.633333,-30,-53,7
61,-23.533333,-46.633333,-19.816667,-43.95,23
62,-23.533333,-46.633333,-5.74,-36.55,1
64,-23.533333,-46.633333,-7.166667,-36.833333,8
66,-23.533333,-46.633333,-15.795,-47.757778,3
68,-23.533333,-46.633333,-12.52,-41.69,5
71,-23.533333,-46.633333,-5.666667,-52.733333,6
81,-22.9,-43.2,-24,-51,11
82,-22.9,-43.2,-27.25,-50.333333,3
83,-22.9,-43.2,-23.533333,-46.633333,33
87,-22.9,-43.2,-30,-53,3
88,-22.9,-43.2,-19.816667,-43.95,7
90,-22.9,-43.2,-6.183333,-45.616667,1
91,-22.9,-43.2,-7.166667,-36.833333,4
92,-22.9,-43.2,-5,-63,1
93,-22.9,-43.2,-15.795,-47.757778,5
95,-22.9,-43.2,-12.52,-41.69,4
97,-22.9,-43.2,-20.318889,-40.337778,2
110,-15.933333,-50.133333,-23.533333,-46.633333,6
111,-15.933333,-50.133333,-22.9,-43.2,1
118,-15.933333,-50.133333,-7.166667,-36.833333,1
123,-15.933333,-50.133333,-5.08,-39.65,1
135,-8.34,-37.81,-24,-51,3
137,-8.34,-37.81,-23.533333,-46.633333,14
138,-8.34,-37.81,-22.9,-43.2,9
141,-8.34,-37.81,-30,-53,2
142,-8.34,-37.81,-19.816667,-43.95,6
143,-8.34,-37.81,-5.74,-36.55,1
145,-8.34,-37.81,-7.166667,-36.833333,5
147,-8.34,-37.81,-15.795,-47.757778,2
149,-8.34,-37.81,-12.52,-41.69,1
155,-8.34,-37.81,-8.233333,-43.1,1
162,-30,-53,-24,-51,4
163,-30,-53,-27.25,-50.333333,9
164,-30,-53,-23.533333,-46.633333,34
165,-30,-53,-22.9,-43.2,16
169,-30,-53,-19.816667,-43.95,8
172,-30,-53,-7.166667,-36.833333,1
174,-30,-53,-15.795,-47.757778,1
176,-30,-53,-12.52,-41.69,1
177,-30,-53,-5.08,-39.65,1
189,-19.816667,-43.95,-24,-51,1
190,-19.816667,-43.95,-27.25,-50.333333,2
191,-19.816667,-43.95,-23.533333,-46.633333,35
192,-19.816667,-43.95,-22.9,-43.2,18
194,-19.816667,-43.95,-8.34,-37.81,2
199,-19.816667,-43.95,-7.166667,-36.833333,1
201,-19.816667,-43.95,-15.795,-47.757778,1
203,-19.816667,-43.95,-12.52,-41.69,1
204,-19.816667,-43.95,-5.08,-39.65,1
216,-5.74,-36.55,-24,-51,1
217,-5.74,-36.55,-27.25,-50.333333,2
218,-5.74,-36.55,-23.533333,-46.633333,14
221,-5.74,-36.55,-8.34,-37.81,2
222,-5.74,-36.55,-30,-53,4
223,-5.74,-36.55,-19.816667,-43.95,2
226,-5.74,-36.55,-7.166667,-36.833333,1
231,-5.74,-36.55,-5.08,-39.65,1
243,-6.183333,-45.616667,-24,-51,1
245,-6.183333,-45.616667,-23.533333,-46.633333,3
246,-6.183333,-45.616667,-22.9,-43.2,4
248,-6.183333,-45.616667,-8.34,-37.81,1
253,-6.183333,-45.616667,-7.166667,-36.833333,2
270,-7.166667,-36.833333,-24,-51,1
271,-7.166667,-36.833333,-27.25,-50.333333,1
272,-7.166667,-36.833333,-23.533333,-46.633333,5
273,-7.166667,-36.833333,-22.9,-43.2,4
275,-7.166667,-36.833333,-8.34,-37.81,4
276,-7.166667,-36.833333,-30,-53,2
277,-7.166667,-36.833333,-19.816667,-43.95,1
278,-7.166667,-36.833333,-5.74,-36.55,1
282,-7.166667,-36.833333,-15.795,-47.757778,1
284,-7.166667,-36.833333,-12.52,-41.69,1
299,-5,-63,-23.533333,-46.633333,3
300,-5,-63,-22.9,-43.2,2
309,-5,-63,-15.795,-47.757778,1
324,-15.795,-47.757778,-24,-51,1
325,-15.795,-47.757778,-27.25,-50.333333,5
326,-15.795,-47.757778,-23.533333,-46.633333,17
327,-15.795,-47.757778,-22.9,-43.2,8
328,-15.795,-47.757778,-15.933333,-50.133333,2
329,-15.795,-47.757778,-8.34,-37.81,1
330,-15.795,-47.757778,-30,-53,2
331,-15.795,-47.757778,-19.816667,-43.95,4
334,-15.795,-47.757778,-7.166667,-36.833333,1
354,-15.566667,-56.066667,-22.9,-43.2,2
362,-15.566667,-56.066667,-5,-63,2
380,-12.52,-41.69,-23.533333,-46.633333,12
381,-12.52,-41.69,-22.9,-43.2,8
383,-12.52,-41.69,-8.34,-37.81,1
384,-12.52,-41.69,-30,-53,1
385,-12.52,-41.69,-19.816667,-43.95,2
388,-12.52,-41.69,-7.166667,-36.833333,2
389,-12.52,-41.69,-5,-63,1
390,-12.52,-41.69,-15.795,-47.757778,1
393,-12.52,-41.69,-5.08,-39.65,2
407,-5.08,-39.65,-23.533333,-46.633333,13
408,-5.08,-39.65,-22.9,-43.2,14
410,-5.08,-39.65,-8.34,-37.81,1
411,-5.08,-39.65,-30,-53,1
412,-5.08,-39.65,-19.816667,-43.95,4
413,-5.08,-39.65,-5.74,-36.55,3
415,-5.08,-39.65,-7.166667,-36.833333,2
417,-5.08,-39.65,-15.795,-47.757778,1
419,-5.08,-39.65,-12.52,-41.69,1
425,-5.08,-39.65,-8.233333,-43.1,1
434,-20.318889,-40.337778,-23.533333,-46.633333,4
435,-20.318889,-40.337778,-22.9,-43.2,2
439,-20.318889,-40.337778,-19.816667,-43.95,1
460,-5.666667,-52.733333,-27.25,-50.333333,2
461,-5.666667,-52.733333,-23.533333,-46.633333,7
462,-5.666667,-52.733333,-22.9,-43.2,2
465,-5.666667,-52.733333,-30,-53,2
466,-5.666667,-52.733333,-19.816667,-43.95,4
468,-5.666667,-52.733333,-6.183333,-45.616667,1
469,-5.666667,-52.733333,-7.166667,-36.833333,1
471,-5.666667,-52.733333,-15.795,-47.757778,1
488,-20.442778,-54.645833,-23.533333,-46.633333,1
492,-20.442778,-54.645833,-30,-53,1
493,-20.442778,-54.645833,-19.816667,-43.95,1
542,-8.233333,-43.1,-23.533333,-46.633333,1
552,-8.233333,-43.1,-15.795,-47.757778,1
554,-8.233333,-43.1,-12.52,-41.69,1
597,-9.57,-36.55,-22.9,-43.2,3
599,-9.57,-36.55,-8.34,-37.81,1
600,-9.57,-36.55,-30,-53,1
622,-10.59,-37.38,-27.25,-50.333333,1
631,-10.59,-37.38,-7.166667,-36.833333,3
635,-10.59,-37.38,-12.52,-41.69,2
709,1,-52,-19.816667,-43.95,1
