id,oX,oY,dX,dY,trips
1,-24,-51,-27.25,-50.333333,37
2,-24,-51,-23.533333,-46.633333,193
3,-24,-51,-22.9,-43.2,37
4,-24,-51,-15.933333,-50.133333,1
5,-24,-51,-8.34,-37.81,2
6,-24,-51,-30,-53,14
7,-24,-51,-19.816667,-43.95,13
10,-24,-51,-7.166667,-36.833333,2
11,-24,-51,-5,-63,2
12,-24,-51,-15.795,-47.757778,5
13,-24,-51,-15.566667,-56.066667,2
14,-24,-51,-12.52,-41.69,2
15,-24,-51,-5.08,-39.65,2
17,-24,-51,-5.666667,-52.733333,2
18,-24,-51,-20.442778,-54.645833,2
26,-24,-51,1,-52,1
27,-27.25,-50.333333,-24,-51,7
29,-27.25,-50.333333,-23.533333,-46.633333,54
30,-27.25,-50.333333,-22.9,-43.2,4
33,-27.25,-50.333333,-30,-53,30
34,-27.25,-50.333333,-19.816667,-43.95,9
37,-27.25,-50.333333,-7.166667,-36.833333,1
39,-27.25,-50.333333,-15.795,-47.757778,2
41,-27.25,-50.333333,-12.52,-41.69,2
42,-27.25,-50.333333,-5.08,-39.65,1
54,-23.533333,-46.633333,-24,-51,49
55,-23.533333,-46.633333,-27.25,-50.333333,29
57,-23.533333,-46.633333,-22.9,-43.2,69
58,-23.533333,-46.633333,-15.933333,-50.133333,5
59,-23.533333,-46.633333,-8.34,-37.81,16
60,-23.533333,-46.633333,-30,-53,41
61,-23.533333,-46.633333,-19.816667,-43.95,49
62,-23.533333,-46.633333,-5.74,-36.55,2
63,-23.533333,-46.633333,-6.183333,-45.616667,1
64,-23.533333,-46.633333,-7.166667,-36.833333,7
65,-23.533333,-46.633333,-5,-63,2
66,-23.533333,-46.633333,-15.795,-47.757778,16
67,-23.533333,-46.633333,-15.566667,-56.066667,1
68,-23.533333,-46.633333,-12.52,-41.69,17
69,-23.533333,-46.633333,-5.08,-39.65,7
70,-23.533333,-46.633333,-20.318889,-40.337778,5
71,-23.533333,-46.633333,-5.666667,-52.733333,8
72,-23.533333,-46.633333,-20.442778,-54.645833,1
76,-23.533333,-46.633333,-9.57,-36.55,2
77,-23.533333,-46.633333,-10.59,-37.38,3
79,-23.533333,-46.633333,2.05,-61.4,1
81,-22.9,-43.2,-24,-51,50
82,-22.9,-43.2,-27.25,-50.333333,12
83,-22.9,-43.2,-23.533333,-46.633333,236
85,-22.9,-43.2,-15.933333,-50.133333,1
86,-22.9,-43.2,-8.34,-37.81,5
87,-22.9,-43.2,-30,-53,27
