id,oX,oY,dX,dY,trips
0,-14.235004,-51.92528,-14.235004,-51.92528,13028
1,-14.235004,-51.92528,40.46366700000001,-3.74922,56
2,-14.235004,-51.92528,37.09024,-95.712891,57
3,-14.235004,-51.92528,55.378051,-3.435973,24
4,-14.235004,-51.92528,56.130366,-106.346771,11
5,-14.235004,-51.92528,46.227638,2.213749,28
6,-14.235004,-51.92528,39.39987199999999,-8.224454,79
7,-14.235004,-51.92528,50.503887,4.469936,6
8,-14.235004,-51.92528,-32.522779,-55.765835,0
9,-14.235004,-51.92528,51.165691,10.451526,15
10,-14.235004,-51.92528,-25.274398,133.775136,5
11,-14.235004,-51.92528,4.570868,-74.297333,1
12,-14.235004,-51.92528,17.189877,-88.49765,1
13,-14.235004,-51.92528,-38.416097,-63.61667199999999,4
14,-14.235004,-51.92528,36.204824,138.252924,1
15,-14.235004,-51.92528,-35.675147,-71.542969,1
16,-14.235004,-51.92528,52.132633,5.291265999999999,5
17,-14.235004,-51.92528,41.87194,12.56738,12
18,-14.235004,-51.92528,-9.189967,-75.015152,0
19,-14.235004,-51.92528,56.26392,9.501785,0
20,-14.235004,-51.92528,46.818188,8.227511999999999,0
21,-14.235004,-51.92528,60.12816100000001,18.643501,1
22,-14.235004,-51.92528,21.521757,-77.781167,0
23,-14.235004,-51.92528,6.42375,-66.58973,0
24,40.46366700000001,-3.74922,-14.235004,-51.92528,4
25,40.46366700000001,-3.74922,40.46366700000001,-3.74922,57
26,40.46366700000001,-3.74922,37.09024,-95.712891,0
27,40.46366700000001,-3.74922,55.378051,-3.435973,0
28,40.46366700000001,-3.74922,56.130366,-106.346771,0
29,40.46366700000001,-3.74922,46.227638,2.213749,0
30,40.46366700000001,-3.74922,39.39987199999999,-8.224454,0
31,40.46366700000001,-3.74922,50.503887,4.469936,0
32,40.46366700000001,-3.74922,-32.522779,-55.765835,0
33,40.46366700000001,-3.74922,51.165691,10.451526,0
34,40.46366700000001,-3.74922,-25.274398,133.775136,0
35,40.46366700000001,-3.74922,4.570868,-74.297333,0
36,40.46366700000001,-3.74922,17.189877,-88.49765,0
37,40.46366700000001,-3.74922,-38.416097,-63.61667199999999,0
38,40.46366700000001,-3.74922,36.204824,138.252924,0
39,40.46366700000001,-3.74922,-35.675147,-71.542969,0
40,40.46366700000001,-3.74922,52.132633,5.291265999999999,0
41,40.46366700000001,-3.74922,41.87194,12.56738,0
42,40.46366700000001,-3.74922,-9.189967,-75.015152,0
