codes,1,15,116,13,5,121,43,238,20,180,52,168,54,221,107,36,169,213,138,139,60,281,101,59,42,202,10,50,25,70,51,9,254,211,111,85,28,115,258,80,17,75,90,320,350,144,166,104,49,257,16,18,347,27,225,94,71,109,23,199,2,39,108,119,228,248,3,163,14,93,123,33,184,284,164,148,114,349,125,229,309,156,129,277,193,242,342,355,87,47,237,7,29,30,442,8,162,102,56,393,167,232,312,41,117,130,4,133,132,305,446,72,106,63,74,190,219,359,189,181,246,165,272,205,346,151,150,172,247,21,187,197,124,120,67,84,45,140,182,311,173,152,92,198,267,141,78,230,297,118,154,253,245,294,275,48,183,375,143,325,79,66,286,6,251,276,159,218,179,95,161,261,19,68,289,153,390,46,287,134,217,208,137,328,304,22,73,158,131,105,128,209,145,91,343,371,296,368,57,195,362,65,339,171,191,357,244,44,293,210,233,77,429,235,308,61,365,127,31,178,12,177,204,64,334,280,278,146,38,216,122,113,367,26,271,252,32,226,192,444,206,338,176,98,292,408,170,332,76,353,155,264,448,413,435,243,318,185,405,234,327,354,240,455,316,425,265,302,96,83,263,256,136,341,186,11,398,358,200,37,279,313,315,241,249,255,386,433,35,220,323,201,69,110,403,203,274,291,437,370,326,383,335,126,395,34,374,319,282,86,388,212,135,336,231,81,306,322,303,58,389,99,340,301,366,406,269,268,337,352,24,299,411,387,396,381,295,431,356,40,456,324,402,314,363,400,89,439,351,160,214,361,283,194,344,399,298,147,427,239,175,453,321,222,224,345,100,418,430,404,372,196,426,377,407,227,188,436,273,382,329,250,460,454,440,266,450,378,236,288,364,384,412,459,310,260,369,414,215,452,461,331,445,207,223,259,423,285,142,458,103,457,434,416,391,307,424,421,270,401,449,376,149,447,330,157,317,443,290,428,422,348,385,88,379,451,360,420,419,392,415,333,262,380,373,410,300,417,394,3129,2499,4410,496,441,477,112,5983,484,760,491,486,502,694,893,1943,1808,1060,1042,472,1774,1335,499,1233,2455,1452,983,999,2309,482,506,1986,438,1605,475,664,55,409,1459,1070,470,489,468,2589,1109,621,1054,1554,488,174,590,1513,1115,501,1742,97,1621,2673,1105,1080,761,1548,883,1093,467,500,1286,3921,1396,624,3603,471,481,1483,505,1491,2519,478,1253,1416,1319,479,4206,1873,1816,465,1645,1026,2390,1347,826,1634,397,3696,1125,2049,483,1541,709,473,495,1837,1821,571,782,2407,3029,3083,2115,2619,5984,611,614,2611,476,464,1994,1148,2423,2012,3620,3237,498,490,728,1775,1627,1504,1130,3573,1411,1013,872,1308,1330,1139,878,2659,1441,62,972,981,2092,503,1099,3723,2811,1162,1142,773,1840,1426,871,4555,1692,1571,1709,3731,2605,4019,2474,763,2066,2278,2251,1255,3030,2792,1285,1996,4327,1111,4014,2479,4959,796,2208,1084,3673,5989,1025,494
1,7212,350,55,332,861,5,25,5,31,0,17,66,57,1,12,303,4,7,1,2,504,3,0,63,64,37,29,107,152,2,31,102,0,0,27,35,58,5,4,3,23,33,17,6,0,1,0,34,53,13,2,21,13,18,0,10,27,8,0,0,3,8,7,5,36,5,20,4,25,5,40,7,1,7,1,0,0,2,27,5,2,3,3,0,1,12,0,2,1,6,2,35,5,0,1,0,3,9,50,0,2,0,9,0,0,4,1,11,1,4,1,38,1,9,35,5,2,6,13,3,3,2,2,3,2,1,2,2,3,0,8,9,8,1,3,16,4,5,1,3,1,5,7,0,3,5,4,0,1,6,0,3,17,3,1,0,2,0,2,0,1,3,1,1,0,3,1,1,8,18,3,0,0,0,2,0,0,3,0,1,0,0,10,0,1,0,2,1,0,2,0,2,1,13,0,1,1,0,0,0,6,1,2,4,4,0,1,1,2,6,4,4,0,6,0,1,0,0,1,0,8,1,0,4,0,1,1,6,2,1,1,4,0,0,1,0,3,1,8,0,3,0,0,2,3,0,1,2,0,3,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,4,0,6,1,0,3,0,0,0,9,0,1,0,0,0,0,1,0,0,1,4,0,7,0,2,0,0,3,2,0,2,0,0,2,0,2,4,0,4,0,0,0,0,0,1,0,1,3,0,2,0,1,3,2,2,0,0,1,3,0,0,1,2,0,0,0,0,1,2,2,1,0,1,1,1,1,0,0,0,0,1,2,0,0,0,1,2,2,0,2,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,7,0,0,0,0,0,4,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,708,8228,20,852,1468,4,17,5,79,0,27,125,84,4,28,417,3,1,2,1,319,3,1,135,37,4,116,154,311,22,116,120,0,0,37,18,50,9,9,10,53,30,47,4,6,1,6,13,54,3,6,14,7,31,0,41,49,4,1,2,1,13,7,0,12,2,8,65,18,14,30,3,3,5,1,2,0,0,20,4,3,7,5,2,2,1,0,1,1,7,6,29,4,0,0,6,16,32,69,0,11,5,5,6,3,7,2,1,5,1,1,43,1,7,23,3,1,1,1,5,0,3,1,1,1,1,3,2,5,3,1,2,8,0,5,46,15,16,4,0,2,2,10,0,2,2,3,7,3,1,2,4,6,2,3,1,7,1,10,0,2,8,0,7,1,3,5,3,5,10,11,0,0,0,3,0,0,8,0,2,1,0,13,0,1,2,1,1,1,2,4,2,5,7,0,1,1,0,0,2,3,2,0,3,2,4,0,0,6,6,1,0,2,3,1,7,0,4,4,7,2,6,2,15,1,3,0,1,7,0,7,1,0,5,4,0,4,0,7,2,1,5,4,3,1,0,4,3,3,1,1,2,0,0,1,1,0,19,0,3,1,1,0,0,0,0,2,0,0,3,0,5,4,0,0,4,0,0,6,1,0,4,0,0,1,4,0,0,0,5,1,1,0,0,1,1,0,0,0,1,0,0,2,0,0,10,1,2,4,1,1,1,2,3,9,0,1,1,2,0,2,4,1,1,0,0,0,1,3,0,1,3,0,0,0,0,2,1,5,1,0,1,4,1,1,0,1,0,4,1,17,1,0,0,0,0,0,1,0,1,5,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,2,1,0,0,0,0,0,3,1,0,1,0,0,3,3,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,4,0,0,0,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,188,35,118,10,50,0,1,1,2,0,0,6,1,0,0,9,0,4,0,0,29,0,0,7,2,9,3,3,4,1,1,10,0,1,0,0,5,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,294,1426,4,32599,2705,6,40,9,1838,13,46,117,174,18,227,824,7,0,8,4,368,15,9,275,26,10,23,393,215,0,23,437,0,0,103,47,26,28,135,100,46,83,122,24,3,0,31,47,204,0,23,55,3,78,0,2,63,12,2,13,34,90,17,0,1,1,23,1,22,32,146,2,9,2,2,1,1,0,130,8,3,26,13,4,3,3,1,2,5,4,18,34,11,1,0,5,18,28,80,0,2,3,0,0,3,42,8,3,97,2,6,307,0,50,59,8,28,2,28,21,7,17,1,1,14,20,3,17,11,7,3,49,7,0,31,294,51,2,14,8,8,29,41,0,17,21,2,15,1,3,0,18,32,3,0,2,22,1,13,0,2,33,7,30,2,54,5,0,19,19,26,1,2,3,2,0,1,24,1,28,1,4,23,0,7,5,8,8,1,3,3,5,13,24,0,3,0,3,1,11,17,24,5,17,6,0,1,15,11,27,30,2,5,2,2,52,0,31,13,16,43,38,10,122,0,6,7,45,24,22,9,11,0,24,2,34,5,3,14,7,10,27,3,49,6,3,5,19,81,0,4,0,0,0,12,4,0,20,0,4,4,5,2,0,0,0,11,6,0,25,2,6,54,2,10,6,1,1,18,0,0,8,7,10,2,14,0,0,12,6,1,1,0,5,0,1,19,12,1,7,0,0,12,0,8,24,0,7,14,0,1,5,13,4,13,1,7,7,3,6,11,5,3,4,1,0,1,6,3,3,5,13,0,0,1,4,10,7,3,4,0,4,8,5,0,0,11,0,7,4,14,7,9,0,5,34,7,2,1,3,9,5,0,2,1,1,0,0,0,1,0,0,0,9,0,0,6,0,15,0,0,2,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,6,8,0,0,0,0,8,5,10,6,0,0,0,0,1,10,0,2,2,0,0,1,0,0,3,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,375,430,9,1299,55958,5,25,4,147,0,106,822,253,23,258,3146,24,0,14,0,498,30,19,1811,27,6,111,419,2316,5,67,478,1,2,97,108,48,60,16,20,82,87,150,32,37,2,27,70,244,0,23,98,2,153,4,7,823,18,6,4,53,49,22,0,7,3,52,10,18,39,371,2,8,17,4,1,0,1,206,17,2,25,20,16,2,1,0,6,4,41,39,67,10,0,1,20,194,45,109,0,17,1,2,4,13,97,17,15,10,11,7,405,8,56,147,21,37,3,21,16,7,28,10,2,13,39,20,30,25,12,10,37,31,0,37,52,137,4,19,10,65,57,47,1,13,32,17,22,6,8,0,20,16,7,0,3,49,1,12,0,22,47,23,60,2,68,35,7,23,34,19,0,2,4,5,0,10,36,14,65,1,4,170,0,14,48,14,117,20,25,12,38,53,35,8,16,3,10,4,32,14,40,16,20,5,3,13,48,18,69,32,7,9,8,10,84,6,66,36,36,71,50,11,153,3,22,18,66,39,23,23,30,1,59,8,17,17,14,16,12,7,19,37,42,9,9,18,16,79,13,12,25,0,0,13,17,0,55,0,15,6,6,25,0,0,2,35,33,5,22,0,14,4,0,19,8,11,0,27,1,6,17,18,11,0,29,0,0,12,10,10,7,3,8,0,9,17,17,19,1,0,0,15,0,5,40,1,15,19,4,4,14,12,8,58,8,6,9,16,8,15,18,9,12,4,0,1,4,6,5,5,1,0,0,0,1,11,13,39,10,0,10,15,5,0,0,3,0,11,8,17,0,7,0,4,40,13,2,7,10,26,14,0,12,1,0,1,0,0,0,1,2,0,9,0,5,13,0,21,0,0,7,0,0,0,5,2,0,0,6,0,5,0,0,3,0,0,0,0,9,0,8,2,0,0,0,0,5,6,0,0,0,0,5,6,4,13,0,1,0,0,0,8,0,2,9,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,4,0,0,1,10,13,1,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,2,0,0,0,0,0,0,0,4,0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121,23,20,1,16,38,168,23,5,1,0,0,9,6,0,1,10,0,2,0,1,263,0,0,3,6,3,0,2,1,0,0,2,0,0,0,1,5,1,0,0,1,0,1,0,0,0,0,1,3,0,0,1,2,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,67,19,1,33,68,14,587,5,5,0,6,3,3,1,2,20,1,0,0,1,642,0,0,0,8,2,2,7,12,0,4,21,0,0,2,4,17,0,0,2,4,2,2,0,1,0,3,0,10,0,0,0,2,2,0,1,3,0,0,1,0,0,0,0,4,10,1,0,4,4,3,6,0,0,1,0,0,0,7,0,0,1,1,0,0,0,0,0,1,0,0,1,30,0,0,0,6,2,3,0,0,6,0,0,0,1,0,2,0,1,0,8,0,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,1,0,0,1,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,25,201,0,2465,458,0,2,0,2859,0,9,22,19,1,9,145,2,0,0,0,51,0,1,34,1,0,4,76,67,1,2,55,0,0,6,13,9,1,47,14,8,7,13,8,0,0,2,8,21,0,2,8,1,9,0,1,10,0,1,10,1,24,1,0,0,0,1,0,2,4,29,0,0,0,1,0,0,0,23,2,0,2,3,0,0,0,0,0,2,1,0,10,0,0,0,0,6,2,28,0,0,0,0,0,0,1,1,1,8,0,0,26,2,2,9,0,0,1,0,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,2,116,5,0,1,0,0,2,0,0,1,0,0,4,0,0,0,1,0,1,1,0,1,0,1,0,2,1,0,1,0,1,1,0,1,5,2,1,1,0,0,0,0,3,1,0,0,0,5,0,3,1,6,1,0,2,1,0,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2,1,0,0,1,1,1,0,5,1,1,1,1,0,5,0,0,0,5,2,2,1,1,0,0,0,0,0,1,2,0,1,1,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,15,0,3,0,0,1,2,0,0,1,1,3,0,1,0,0,0,2,0,0,0,1,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,0,0,2,0,0,1,1,0,0,1,0,0,2,0,2,0,0,0,5,2,0,2,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
