id,oX,oY,dX,dY,trips
954,-23.548,-46.636,48.85341,2.3488,1
1012,-23.548,-46.636,-34.61315,-58.37723,1
1021,-23.548,-46.636,-7.191,-48.207,1
1082,-23.548,-46.636,37.44188,-122.14302,1
2704,-22.903,-43.208,-22.906,-47.061,1
2718,-22.903,-43.208,-21.764,-43.35,1
6737,-23.463,-46.533,-23.548,-46.636,1
7298,-30.033,-51.23,-34.61315,-58.37723,1
8116,-22.315,-49.061,-15.78,-47.93,1
44082,37.87159,-122.27275,40.11642,-88.24338,1
51299,-34.61315,-58.37723,39.95233,-75.16379,1
59369,-22.886,-48.445,-20.288,-43.508,1
79155,36.97412,-122.0308,42.3751,-71.10561,1
128437,48.77644,2.29026,40.4165,-3.70256,1
154611,42.04114,-87.69006,30.26715,-97.74306,1
