id16, interval
7195821721383755, 12
7290693650074264, 3
6937554539459459, 7
2536867665189969, 7
5655205350391160, 12
8066818091120178, 9
4386486992919950, 10
4381538017805856, 16
8105423306413297, 12
6339274042588050, 5
0476389048119967, 5
0353068309348963, 6
3965831154713275, 24
3271153840209878, 23
1943713096006841, 9
1420130137877156, 7
4458409544983212, 4
3788365740475306, 12
3972388227275715, 19
4679570582734164, 23
2046906498524652, 23
3570571624266653, 14
1294243990472127, 6
8153353450323432, 14
9687737255204421, 5
0847332979201113, 12
9070218084839344, 5
9254820139596692, 18
0165963405190331, 4
2599022293404559, 7
8861180098080388, 5
5732839311026006, 13
4604517770104145, 4
5157626009483198, 11
5467040435246341, 4
8201789353823681, 8
7095963354587177, 14
5730572517284307, 6
0627074662947073, 4
4951199581194710, 3
7476728230432399, 16
2782164252734586, 4
3652915478113832, 8
7441375272877530, 27
7154209097486158, 3
9764895502147636, 6
0652935816170371, 11
6622259431360056, 23
8847444998152447, 11
7741481718781198, 5
6762701841516020, 5
0038246950643543, 5
5082040171132147, 7
3724800521227436, 5
9541043678570210, 11
7864845374871073, 16
7450363450618233, 12
4201864045105091, 3
3292119596967885, 13
9450460842293932, 0
4491409163685677, 4
8258852785816571, 24
8001209726245510, 7
3160622889968282, 9
6988575983301662, 11
3424967077020409, 5
9429001283729460, 8
7313919132561696, 39
9138152790302002, 17
0772763475537005, 18
9036452537021016, 2
4291057837136509, 7
2675529162244371, 11
8564509581986233, 14
2677617920137190, 5
8084779695644421, 5
8442186808915345, 2
9218217176049553, 4
5292904874167620, 9
6563820088149165, 26
5268694026791164, 6
6304386545841496, 14
7674875576915670, 7
2999262979058355, 7
4102044100700526, 15
3122186027481205, 22
0052252490653096, 4
1469514964648933, 10
2957078821185186, 10
9738018830277553, 7
1411330638854386, 10
6419529148801585, 3
5308075245907531, 3
5010319685764353, 9
2193553794067559, 9
9917607317056245, 6
7564797537404846, 18
2283346678253603, 2
8961829808107173, 14
5547684975253480, 2
0973606367930188, 6
6099294952237430, 3
6927324051635364, 2
3879260267155490, 3
6448369880513900, 9
0175160356213448, 1
1406599028052070, 1
6576844062443944, 3
9989347822080478, 1
2700607067214813, 2
9050961810362765, 4
5653321519148702, 8
2839693325111308, 1
9742714419195098, 11
6516064880031804, 7
7022519480996266, 2
0486720334708897, 2
7998291089347864, 37
3998822051935547, 4
5166233482372154, 10
2302333181718457, 2
2186516328118950, 15
7618104633694611, 10
7672924669052500, 11
6295483796144260, 2
1590867287779709, 8
3142266654701014, 2
5233541101552513, 1
6591437268361649, 19
4001557394394835, 15
9022920632122954, 1
3334660549386178, 7
4013425804491434, 7
6333992345121236, 2
0449856843236633, 9
5465083028671054, 8
3507094885185876, 10
1422795875369677, 8
9132553601896172, 3
5492636571171799, 21
4476034758865533, 7
9553871594940016, 4
1553821997454867, 11
0497962402905395, 10
2127977378700736, 11
1158425228495637, 8
4424507156349662, 7
7096822873615763, 1
6200166537505095, 2
2755242709624416, 7
1098108871789832, 6
6580934910020175, 3
3375820520097005, 8
2230699314456127, 8
5086543384875987, 2
2314458300437349, 9
7971629945940912, 21
0353003365121372, 10
2288337241524904, 8
8614123095564059, 7
2006010672842431, 1
8261873316657610, 6
2989577237395688, 4
5011275195005548, 17
3335150347641818, 7
8787644375265862, 21
5030383787014962, 2
4570230133800020, 2
4391548206640240, 5
6745728485455228, 1
2926037926603643, 5
2477743442719896, 7
0157747115875716, 2
3257963511937302, 22
4284404455855983, 10
0798581687684229, 9
2471390045435317, 2
3079049132666679, 12
2631783432021093, 3
8540938164330840, 5
9645076669076069, 6
8652338930029697, 9
9197019775809808, 5
8368280015491186, 6
6176482316661283, 7
2772229917169523, 7
5628609385914930, 6
0887042422140941, 4
3702309361932497, 8
1766531760054416, 5
1177958480426811, 5
7856575452724939, 5
9898754090877690, 14
0520534250904171, 25
7894439679806949, 7
2026363330330141, 24
7768777175752251, 5
1781294086365893, 8
3603973594786709, 10
9350754549154797, 4
9804399644902582, 6
6662731941750360, 5
6394500676319287, 5
8751091887258250, 7
2265406767366424, 6
6616283627544820, 4
8063055947215517, 10
9400175359425671, 2
0751857724701488, 24
1029909107962032, 12
7344494101554379, 21
0477415653890515, 3
0061972656195816, 10
4063107078896386, 11
2965435356837499, 44
0688569557418550, 4
4044119153818607, 5
1576369229676232, 12
4558650700797542, 21
6512345149334534, 9
6445366304213227, 8
4388598063058357, 22
3699310377946863, 3
4996734160632011, 9
3970353523638320, 10
5255933074588743, 10
9922206888329462, 12
0266683201942979, 2
4816066428503371, 14
9830532822625339, 11
4900105685927327, 9
3738350751809672, 11
7114305375494845, 22
9578560037101501, 14
6939312723826719, 6
2673253195024045, 16
4016952048250802, 12
7155249367394645, 24
3736141885396136, 6
6555763832334251, 2
5743802733027957, 12
2085775274765454, 13
2665745747997996, 24
8621373155847763, 14
4743117509008232, 6
9159442990404228, 18
8177172720399331, 7
5931486222322063, 6
2624790604854878, 6
2848434655240126, 22
5767504965789015, 0
1139117389364826, 4
4565133163503542, 11
1945870478294512, 5
9245405487222510, 37
0121217094224348, 1
5017223889943755, 19
1017005954117580, 14
5820733922984394, 11
9530765406836781, 8
0462797432013994, 5
3217445016544350, 1
5427221669223755, 17
3742618889651017, 3
1863556911259481, 0
9074714337242160, 29
6164481589023465, 7
7376759883822870, 4
0269081472949456, 1
5977724520863805, 10
4492622519529046, 11
6122113407106732, 3
0678259319786012, 3
0988373301929257, 26
5208119612907937, 10
6731074833431480, 22
2857914034975132, 7
2259161394296351, 3
3536721807622509, 24
6271817014515264, 19
8449665526995073, 20
3291174442172159, 9
3492672646750915, 13
5645659189161082, 12
9940890265804848, 5
9099880331000651, 4
5694027256961570, 23
8592148984436988, 3
1759823156276114, 5
2846417844297257, 7
2833616594504400, 5
8431983330145240, 11
8170311591634296, 29
1682352340908849, 3
6590173688826412, 5
8597627590242183, 21
8375309081976653, 35
6506349461840284, 14
8276153667479218, 14
3134900135757350, 18
8656411783393149, 12
7881527576747420, 8
5684025553380264, 9
4606776068807818, 22
5664558410139621, 13
7249787411758916, 9
0515073935343884, 16
1349279406406034, 4
0261144333411368, 12
0556406407906770, 7
4000346932291238, 15
9910619643484088, 6
9818736097246987, 13
0420074069856687, 15
9856903036709807, 3
7931951730960105, 19
1348050253250794, 36
6277416506340854, 26
4915785840339022, 6
6008548846422012, 15
3785730549168231, 28
5968244801228229, 10
3237408187588619, 0
4702559848947712, 9
8067601296662227, 13
6949607022895137, 3
2213329401529528, 9
8866733555012115, 12
7113043988434353, 10
0169366841252575, 16
8017235221084348, 12
9955818501759983, 11
8017000682880897, 32
7903975936090098, 12
1384806878580202, 12
9689233324435409, 0
9180214329488427, 10
0155109382883894, 9
3449579304678308, 28
6503316409346170, 32
3599603278609656, 2
3958800837938663, 20
7125503094251510, 7
4054473102889474, 22
4098963896839242, 15
0588851948355690, 31
5403567846853446, 8
3399245674893240, 8
9420015786163927, 14
9682855541881561, 6
8913572443645786, 6
6189460816322976, 6
1307617859068869, 8
3424321835191082, 11
7427818914969540, 5
0759850999178056, 11
9057685532761745, 14
8536113635924828, 7
5205404375221363, 9
2778105126670170, 6
9506893345413763, 19
5329655409141907, 17
7674735761905315, 3
1566256597579421, 24
6075937398852453, 15
3375354474276488, 7
1346461670550428, 5
6802554363506768, 28
5213999400032117, 9
8319229555482623, 18
0889393786079735, 5
4603818882799252, 20
4890053336024335, 13
2229854354028312, 24
2650299863314215, 19
8802586857739509, 2
3245669501730391, 6
5111580514533695, 9
7502194260974200, 11
4128313818136391, 10
4974658214256504, 5
2207951809580680, 9
5431865281906691, 23
4486127196489489, 12
2551324582363029, 3
4137608617042010, 1
7191237181464493, 17
0357820757162104, 15
2191634419722212, 11
4175146698148653, 18
2422752868108733, 2
3095476221124037, 16
5841164054583316, 11
7062737283333899, 4
1803233392625209, 9
1546015020200839, 19
6935053666400454, 12
4109929118508186, 15
8733064196271573, 34
3419662197094948, 16
4515771112218922, 39
8397886758500295, 10
7154277354966576, 6
8775575994924463, 3
8851501715085501, 19
7353787320699470, 11
3486856344833098, 6
8571246222067189, 25
6380901014170084, 5
8076605314458753, 12
7483160542134835, 1
7620788810158889, 9
0541895824668657, 11
7898407652673785, 13
7765368102560273, 13
5057010776805887, 5
3901304302008261, 26
4079558566972555, 21
3849006170675101, 2
3649831123530839, 13
8531108709147659, 20
9124360951087966, 5
2060402697060392, 33
0385119387204708, 11
3020611813765397, 1
1019655514882298, 13
7004656274084250, 3
9708884263028326, 6
7377821380495648, 7
9526876914465329, 9
4269108456777558, 32
1878592243824883, 3
9831051395746672, 5
0011752654491395, 19
7970751657252708, 16
3503350148908588, 4
7720180707568679, 4
3030762474451086, 19
3370280216014658, 34
0510655671197805, 11
2180824767181838, 15
7212695379299258, 35
0266255803737965, 23
1775310193386015, 13
2875642478663594, 16
7893225908353541, 7
0276583403489241, 20
8217090542851967, 29
7836545332605210, 16
8568214864466840, 14
8729991328006543, 25
5292922022431911, 28
1766444293650539, 5
6954928858337519, 19
8341264427082227, 22
9062570948087256, 29
9405886876270419, 3
1291861984303948, 27
8432421463410679, 19
3437428512727801, 9
1905122040245593, 2
2792811983047139, 41
8943448273692386, 6
5866981114947883, 11
3955709227280586, 30
4942977812277454, 32
5804027624549640, 9
1562486460543769, 3
2663055004779565, 2
7518232018835272, 21
4435317594729478, 3
4656465145837873, 15
9159712062803014, 11
1248964939945120, 24
7625795408417124, 11
6847593613207317, 20
9570780507156048, 4
6820774159857867, 5
7964380652058740, 16
8722164006245580, 32
7788831221287587, 39
9105047762919581, 29
2595073313574176, 18
2988208899730937, 24
6812649469642322, 21
1261105525454713, 20
0894690311392249, 22
0310250742582348, 6
7979645059151855, 31
5382690864755190, 12
6447371680399029, 27
0470897981908549, 17
7463185969200419, 16
9002023688669278, 15
5527559734216265, 25
1193370786873409, 23
2123038879875164, 32
1210499203186406, 10
4796921913434370, 13
1440231610252553, 29
2595424384661089, 33
3207155660165360, 22
3953746933533812, 29
2956322504577258, 19
4997162516495710, 22
8770723615456809, 24
4798409449849656, 26
9200533791228786, 25
2660002882989527, 26
9859737944357808, 23
2501389883551082, 31
9800086018747958, 30
6712587814121935, 29
1980843990061347, 22
8428762429804369, 17
8102854014364848, 12
6319109247675662, 32
4065779842533056, 17
2492316971242051, 28
2955796151289221, 14
0971058514658582, 38
4491896017135103, 24
7998981974204296, 10
0719922500480995, 37
5480431457277580, 7
6491727551230471, 1
3126004987978916, 34
3445157846899104, 15
3519989612857544, 16
9001752376974127, 26
3606127474730178, 34
3535659009615849, 42
7081437364430039, 16
6157043101441814, 26
0725700398502101, 31
9726667508039907, 31
9179177074813019, 35
0535077291835438, 19
3721943841389422, 28
4428878413197293, 26
3276012121928233, 23
4599430131495746, 11
1069731541677061, 24
8429640355689788, 31
9690570206221825, 15
9586130690270877, 32
0988293525697513, 24
7039869537639784, 23
6820380324092201, 25
2862702260415940, 16
9814671278428889, 10
5851667118797836, 35
0374906152658699, 10
6470669377878413, 19
4159353159721979, 12
1791257341670511, 20
9364060934459389, 35
3928757028805381, 15
0588494619940148, 24
6050765190622445, 34
5756685961892207, 14
1620596652889285, 26
6904357543865276, 32
5651324326989096, 21
3595700879001880, 25
2973724891568517, 22
4522964559655058, 36
8379358682656422, 44
7037629618209327, 18
6226637551556045, 9
9475048976726626, 29
1776057710652299, 11
3427254927936650, 26
2844974351441051, 14
3737683265025278, 26
3797637356834807, 17
9159348039113345, 21
8754407481718521, 21
0764850591308594, 12
9804923403746874, 16
5869205330172001, 20
5416767068643649, 14
8976612631694154, 26
7066595152679044, 11
6165918027344817, 11
0477960417689954, 22
5185490823564905, 17
1390870899723772, 20
4742321400577426, 13
4537693169855511, 35
5742401204172496, 11
4822219764211986, 41
0310288272699878, 31
5323020543858459, 20
7110799179116050, 22
3102767689374782, 20
9398953839662428, 28
5464365539060185, 21
5396900133380675, 40
0950366310938447, 20
5626018595035359, 21
5317708343061802, 21
2191777755990317, 20
9747411262863642, 32
0057571113012412, 15
0711337302058064, 14
6477591893781232, 24
0643870323205203, 16
4406982090577199, 19
7390536888473418, 34
3311554002336239, 26
1950931269413917, 20
9317869378701106, 18
6339779824013565, 20
1559121864705837, 35
4067248449924911, 27
5704664608275525, 26
6098454056703540, 20
3932576524338932, 29
5252998047538739, 20
8160106540121483, 20
9955570659830760, 29
2847621257203555, 22
1167412718709181, 6
3915774586321616, 11
1594792646053670, 19
4537568429427411, 3
3421931464648746, 11
0921086392370345, 17
4495442593578252, 8
7144041143118933, 14
6836812953733152, 6
2778715880817645, 3
3630962611426753, 14
0228531403374909, 8
0256083502342561, 3
8666469656452476, 2
0369556599429604, 8
8544913216988947, 4
2008912122221842, 20
4785447162855406, 4
1127684444264230, 12
4671458916744813, 12
6517626637353707, 27
7034129401806588, 2
1809333307500240, 5
7492743678729007, 6
1669854001841810, 13
5761346439121190, 21
0706309675994704, 7
5296891186352614, 23
0166832451476050, 18
1713307860580722, 10
9930224462208872, 15
0379700605382682, 13
1345012516268857, 6
2442031758430371, 6
9676566990095025, 17
7632549700442045, 10
5904028205759167, 3
5537306469320173, 10
1977123033361112, 6
8160259076101631, 8
1866677433794537, 18
6099153790836529, 14
3158829551542633, 6
0912036760087711, 15
3293172437440069, 12
9252017948133350, 7
7007072395471378, 4
5755736917673409, 10
1664833563437476, 4
0401695472102014, 17
1623529250017221, 14
1653572520984977, 11
8716990559512126, 5
0562413677452518, 10
5186715977058650, 14
5647306656080411, 7
5696156018342314, 4
1677474823590612, 13
9251775686128052, 8
6866049887225410, 6
2233564176441352, 9
8794613375951983, 5
8248285021197432, 22
9064674206262039, 2
8819118069017566, 2
5679422102387763, 13
9427609782986371, 3
9760073640184964, 8
7190295342140779, 16
6942532887710509, 10
7539238608953190, 2
8693029513718073, 3
4194421943622320, 3
2405356819478086, 9
1043051210942538, 13
0154050337153412, 2
4403946841364813, 13
5301120161428169, 16
8092801988782660, 6
3783383752435144, 8
2082598564827785, 7
1429249031782228, 4
7226910605592143, 2
4457970140382590, 11
2628634683851037, 21
1070191014031688, 10
2897196229122486, 8
2140201742810891, 18
5178616850200900, 3
5590243997239050, 3
5217977951806599, 6
2209756827937724, 6
4915918704362786, 42
0953877748626839, 17
4716140404222614, 3
9892918973224117, 3
1353527752019495, 7
1890506029027032, 8
4646593829236711, 9
3047648334080811, 9
9105827034671306, 18
1781532026120455, 8
1774611300713146, 2
7886145740852043, 1
5758375886419143, 8
0342592087499981, 8
5309582847502587, 7
5777397230467858, 11
4810843462148104, 9
0552424079648303, 17
4737984493494834, 4
6714385683554087, 9
2939458462753830, 8
3749494329725967, 3
6312099570682802, 25
6627174846075584, 11
5414350129115661, 7
1163359015397861, 6
9998364756956271, 5
0966458906547810, 7
0339049925825939, 4
4871600462051114, 4
8439977083829955, 5
9692322611319684, 15
4418687017386360, 4
0452640168928625, 22
1168922959801296, 4
4511409620995786, 3
0422743117151514, 25
2108616179074572, 10
3000945612440374, 9
0204571709680830, 17
3548907478859993, 3
1534390663556167, 7
7762305285883815, 4
7527203195576539, 2
6752825379349219, 4
2560106052820991, 4
2660416166017187, 14
6829518369917635, 8
6891348048852622, 2
6396359949800551, 5
2141158868960971, 2
6656433539493879, 7
6070534315077279, 6
5627928148105585, 3
2345990227231629, 4
7245226952314723, 7
5465037152716648, 7
0901604305832863, 21
2277520677069307, 2
2268798961371913, 7
2641031713459798, 10
8383230204620377, 5
6310330875239899, 10
3578084705758302, 7
5410580416665461, 9
8671745801940831, 2
3145792580729701, 2
2044574925088163, 5
9665400681066205, 8
0824241081564810, 3
1560435758961671, 6
1495502570221386, 6
4892666480832213, 20
7734716272173098, 9
6055131505316210, 16
7770654404514963, 8
7583641274043521, 6
6040403731259295, 6
7997560123447909, 2
4134965716282062, 7
6098085076386484, 11
6634832114025937, 22
7240493321137572, 15
9214015471227607, 4
6425400767189043, 17
3806183948438986, 6
7526041062021970, 8
9234537478410140, 9
5473476417303954, 3
8382415537628714, 26
8561299541656407, 22
0668590222231569, 16
6377657274398145, 7
2380268778692743, 2
3636019202615967, 21
5670120670428800, 13
9206015918346480, 5
6245881044122032, 6
7620648331740461, 3
2022098887470005, 5
1913614242849994, 13
3150103492877008, 6
7806402776698217, 7
8347245521292709, 2
1528473613662664, 2
3967372991649627, 7
6308312488816723, 4
9276225158348925, 37
6024021400472077, 2
7918612935659179, 21
5849551272024394, 7
9512402430880772, 15
4670448302340379, 7
3984834826470440, 3
4885236487950267, 0
5704031468979083, 8
1133653893267841, 6
0889099471989326, 10
9244132532446607, 11
2346186816725795, 11
4920408830425308, 17
5494536312278030, 13
7265620103394079, 4
1156239057830680, 5
9230002602986234, 21
5729735444048921, 10
4808112464870562, 5
3353825501038297, 6
5574605918484628, 15
6423466500564739, 10
4729615604294036, 3
5924114866857244, 6
0205117983630131, 4
7204239102184728, 7
4318844127529976, 5
8281633043632854, 2
9378885233754316, 3
1214050781850750, 15
1660245887620894, 5
9495702506223040, 3
2841662201180351, 29
0292996228753523, 2
1247840459525763, 10
9447755981910182, 1
5272578219668194, 16
0952102997417350, 2
5670252717194116, 7
7437410467757543, 11
3263430304081555, 7
2099159414052698, 25
2344279020855142, 18
2671563256140952, 3
0788577785761040, 8
8652193549825340, 3
6356334158372602, 11
5575158741241924, 8
6617153110078967, 6
5621196835928915, 3
3453598393806693, 7
0246614895218572, 6
3365959278989881, 4
9850832535115863, 15
7804764276633801, 7
2574207674636380, 10
6894406506982056, 2
6874455981403163, 2
0357556525507074, 12
1740657402604541, 18
5990404404177501, 2
2044513229332794, 10
2361376681553091, 7
7897294691943587, 4
0430255108623706, 8
0805368383687896, 9
2602694352713051, 15
6444798527221795, 24
5071422558890521, 20
2442446457163398, 3
3345230490406087, 16
2310399826625350, 11
2722348612312302, 8
0931084473438677, 46
6572540900804048, 2
9929443255877611, 6
5567311577230727, 2
8307916799134917, 4
7253015864745935, 29
0426681300800596, 9
8844394134946061, 6
4860215667909029, 6
1220463697659446, 12
2019950121438508, 2
8348965057874390, 8
0776361973611904, 1
9802014664131126, 8
4649206396357044, 2
8631252568197177, 2
7135372108660429, 36
3104010388590983, 16
4499516485881242, 4
5007925824124733, 0
2099776593059500, 8
0479827648781223, 2
1843683720990222, 4
9461354496415047, 12
1595094302547967, 3
8238896287248115, 4
3103974745015506, 5
1917359676356798, 11
0573662728816861, 7
2933564034580455, 3
7217447322135053, 9
5114823778920885, 11
5874033254257779, 11
0454036856133323, 15
7282243679498643, 5
6269980207627282, 10
9301553684095224, 4
6724304213429326, 6
9826254150896096, 9
9811956554004395, 6
4834851489188447, 10
3213377106415933, 5
7126427628889736, 3
5605259129406642, 18
7471105320768159, 6
9667295076549924, 7
6184493974682663, 10
7429074055814868, 8
9156254620216391, 11
0622635664462350, 9
9556057818058898, 6
8150391736934401, 12
3582028585601108, 8
1109911056394043, 10
5905246081891439, 8
0124379583063191, 9
8557645619753191, 3
2136235162797125, 11
6262673963010890, 11
0031760919656414, 9
9025354874854897, 6
4941128584192341, 7
5619216191408137, 2
3003220698541328, 25
7728723060662114, 14
3059543699913697, 5
2143064338145473, 2
8007514308629256, 8
0610650239543567, 6
2652321067356086, 15
3183673657944589, 3
3224415431277683, 10
4683990722234980, 7
2441703621637545, 3
6107851924008207, 13
1732650926090976, 15
8895536429609181, 11
5195005955139074, 20
2416033399039390, 8
5875892175034680, 3
2171993314203162, 4
2515682843614982, 6
2879807114639623, 35
4826642580306424, 7
3521404357811514, 14
0862028445228751, 11
7055982923570114, 23
1324005921607998, 10
4484677582731682, 5
8278664817341548, 8
7000986716832441, 21
9654400061426746, 5
5501790900117128, 10
0858496742334845, 17
9370631862639733, 4
6379791516146335, 4
9019401213083216, 3
1575808930429580, 1
1154080332431618, 2
1286481384724358, 5
9242039824071917, 24
2566838305211068, 5
8132378278183126, 4
5495848346471691, 4
3361089610341375, 10
2420592009890279, 40
9097794370352973, 3
0569975652661092, 10
5393979081787556, 16
4251443655560947, 14
2593213831386017, 18
9609627060720730, 8
6496725278150381, 10
4829826411025501, 6
4539379072392371, 14
1145527851719695, 5
2653438112574162, 6
3404705422987511, 8
3032618801971599, 9
5492249984767659, 13
9586790409626243, 8
6682474243785466, 4
9490552414613458, 3
8570309886343417, 20
8706715264454430, 5
1778116553153191, 11
3871976057366394, 12
5523382677061265, 10
1716007561540069, 14
5578616920214277, 2
0416614425134935, 14
0285507288188585, 6
9333973035789746, 2
4180897374619388, 8
9945120657743055, 14
9773497905423492, 6
1424739784249826, 18
5268119002926564, 3
8761194480718194, 2
9971202585286967, 8
8080222583272953, 15
9173920673311853, 9
3341509403484554, 2
5051666054201085, 16
5921391990559005, 5
4095372291910570, 3
5388965130432483, 5
8572608215379447, 5
0300140555064144, 9
8615127367466231, 10
5405447352268355, 2
0190340159451011, 20
1680871525186718, 21
5939486589304636, 0
1313497098151734, 5
8492073994763872, 7
4853800483369975, 2
2158639506842052, 10
2019841306408693, 14
2627415957053194, 3
3716921665315795, 17
2204733820298316, 15
5744631937091254, 21
1372563603121493, 3
5466915298318577, 9
8968700569917962, 18
0828000552227472, 2
8288495742294343, 10
4625428809387213, 3
0137727203004910, 6
7023706342610746, 7
4437285515355236, 4
6549201267596480, 4
5722412463663652, 22
2064193183697012, 13
2511089229095412, 6
4216542239143600, 3
2586961264628265, 29
5817138745903052, 4
0176020585396338, 4
