id,oX,oY,dX,dY,trips
2,-24,-51,-23.533333,-46.633333,7
57,-23.533333,-46.633333,-22.9,-43.2,3
59,-23.533333,-46.633333,-8.34,-37.81,1
61,-23.533333,-46.633333,-19.816667,-43.95,1
83,-22.9,-43.2,-23.533333,-46.633333,11
88,-22.9,-43.2,-19.816667,-43.95,1
110,-15.933333,-50.133333,-23.533333,-46.633333,1
137,-8.34,-37.81,-23.533333,-46.633333,2
164,-30,-53,-23.533333,-46.633333,5
165,-30,-53,-22.9,-43.2,1
191,-19.816667,-43.95,-23.533333,-46.633333,7
192,-19.816667,-43.95,-22.9,-43.2,1
272,-7.166667,-36.833333,-23.533333,-46.633333,2
273,-7.166667,-36.833333,-22.9,-43.2,1
326,-15.795,-47.757778,-23.533333,-46.633333,1
327,-15.795,-47.757778,-22.9,-43.2,1
353,-15.566667,-56.066667,-23.533333,-46.633333,1
380,-12.52,-41.69,-23.533333,-46.633333,2
385,-12.52,-41.69,-19.816667,-43.95,1
407,-5.08,-39.65,-23.533333,-46.633333,3
412,-5.08,-39.65,-19.816667,-43.95,1
461,-5.666667,-52.733333,-23.533333,-46.633333,1
520,-10.183333,-48.333333,-19.816667,-43.95,1
712,1,-52,-7.166667,-36.833333,1
