id,oX,oY,dX,dY,trips
2,-24,-51,-23.533333,-46.633333,2
54,-23.533333,-46.633333,-24,-51,2
57,-23.533333,-46.633333,-22.9,-43.2,2
82,-22.9,-43.2,-27.25,-50.333333,1
83,-22.9,-43.2,-23.533333,-46.633333,9
87,-22.9,-43.2,-30,-53,1
88,-22.9,-43.2,-19.816667,-43.95,1
137,-8.34,-37.81,-23.533333,-46.633333,1
142,-8.34,-37.81,-19.816667,-43.95,1
162,-30,-53,-24,-51,2
164,-30,-53,-23.533333,-46.633333,4
165,-30,-53,-22.9,-43.2,1
191,-19.816667,-43.95,-23.533333,-46.633333,3
326,-15.795,-47.757778,-23.533333,-46.633333,2
327,-15.795,-47.757778,-22.9,-43.2,1
408,-5.08,-39.65,-22.9,-43.2,1
