Source,Target,Kind,Type,Id,Label,Weight,From,Destination,year
5,1,degree,Directed,3,,20,parana,santa catarina,2014
2,2,degree,Directed,7,,1743,sao paulo,sao paulo,1998
7,7,degree,Directed,14,,411,rio de janeiro,rio de janeiro,1997
14,2,degree,Directed,22,,22,goias,sao paulo,2011
15,15,degree,Directed,26,,374,pernambuco,pernambuco,2012
1,1,degree,Directed,40,,232,santa catarina,santa catarina,2008
8,2,degree,Directed,45,,4,rio grande do sul,sao paulo,1976
2,2,degree,Directed,51,,1557,sao paulo,sao paulo,1997
8,8,degree,Directed,57,,147,rio grande do sul,rio grande do sul,1998
3,2,degree,Directed,66,,62,minas gerais,sao paulo,1997
5,5,degree,Directed,73,,552,parana,parana,2014
8,8,degree,Directed,77,,1153,rio grande do sul,rio grande do sul,2012
1,1,degree,Directed,83,,270,santa catarina,santa catarina,2010
1,1,degree,Directed,89,,227,santa catarina,santa catarina,2007
1,3,degree,Directed,93,,10,santa catarina,minas gerais,2012
1,1,degree,Directed,114,,331,santa catarina,santa catarina,2012
1,8,degree,Directed,118,,4,santa catarina,rio grande do sul,1998
1,1,degree,Directed,123,,341,santa catarina,santa catarina,2013
21,21,degree,Directed,127,,75,rio grande do norte,rio grande do norte,2008
5,2,degree,Directed,132,,62,parana,sao paulo,1999
1,1,degree,Directed,141,,270,santa catarina,santa catarina,2009
1,8,degree,Directed,145,,2,santa catarina,rio grande do sul,1992
2,2,degree,Directed,154,,3266,sao paulo,sao paulo,2006
1,2,degree,Directed,159,,40,santa catarina,sao paulo,2002
1,1,degree,Directed,163,,34,santa catarina,santa catarina,1996
7,7,degree,Directed,168,,573,rio de janeiro,rio de janeiro,2000
3,3,degree,Directed,173,,791,minas gerais,minas gerais,2010
1,1,degree,Directed,178,,260,santa catarina,santa catarina,2004
15,15,degree,Directed,182,,399,pernambuco,pernambuco,2013
2,2,degree,Directed,186,,2634,sao paulo,sao paulo,2014
7,1,degree,Directed,201,,4,rio de janeiro,santa catarina,1995
2,2,degree,Directed,211,,1340,sao paulo,sao paulo,1996
1,1,degree,Directed,220,,147,santa catarina,santa catarina,2001
1,1,degree,Directed,224,,299,santa catarina,santa catarina,2011
2,2,degree,Directed,237,,2626,sao paulo,sao paulo,2002
1,2,degree,Directed,252,,33,santa catarina,sao paulo,1998
1,1,degree,Directed,257,,163,santa catarina,santa catarina,2002
2,1,degree,Directed,273,,21,sao paulo,santa catarina,2002
1,1,degree,Directed,278,,260,santa catarina,santa catarina,2005
9,3,degree,Directed,287,,3,maranhao,minas gerais,2013
1,1,degree,Directed,300,,69,santa catarina,santa catarina,1999
1,2,degree,Directed,320,,21,santa catarina,sao paulo,1999
1,1,degree,Directed,325,,250,santa catarina,santa catarina,2003
1,1,degree,Directed,329,,242,santa catarina,santa catarina,2006
2,2,degree,Directed,344,,489,sao paulo,sao paulo,1988
2,2,degree,Directed,349,,807,sao paulo,sao paulo,1993
2,2,degree,Directed,365,,3344,sao paulo,sao paulo,2008
1,1,degree,Directed,368,,5,santa catarina,santa catarina,1975
2,2,degree,Directed,373,,1926,sao paulo,sao paulo,1999
2,2,degree,Directed,377,,3377,sao paulo,sao paulo,2011
2,1,degree,Directed,384,,22,sao paulo,santa catarina,2006
16,1,degree,Directed,405,,6,paraiba,santa catarina,2005
1,1,degree,Directed,410,,279,santa catarina,santa catarina,2014
2,1,degree,Directed,413,,22,sao paulo,santa catarina,2007
5,1,degree,Directed,418,,19,parana,santa catarina,2005
8,1,degree,Directed,428,,21,rio grande do sul,santa catarina,2006
7,1,degree,Directed,432,,15,rio de janeiro,santa catarina,2006
1,1,degree,Directed,440,,88,santa catarina,santa catarina,2000
8,1,degree,Directed,464,,26,rio grande do sul,santa catarina,2000
1,1,degree,Directed,469,,43,santa catarina,santa catarina,1998
2,1,degree,Directed,472,,22,sao paulo,santa catarina,2009
10,1,degree,Directed,476,,8,amazonas,santa catarina,2014
5,1,degree,Directed,487,,24,parana,santa catarina,2003
8,1,degree,Directed,491,,34,rio grande do sul,santa catarina,2014
8,1,degree,Directed,494,,17,rio grande do sul,santa catarina,1999
8,1,degree,Directed,534,,26,rio grande do sul,santa catarina,2007
5,1,degree,Directed,539,,26,parana,santa catarina,2009
4,1,degree,Directed,555,,2,federal district,santa catarina,1999
5,1,degree,Directed,558,,13,parana,santa catarina,2001
2,1,degree,Directed,573,,5,sao paulo,santa catarina,1998
11,1,degree,Directed,578,,1,mato grosso,santa catarina,2005
6,1,degree,Directed,585,,1,bahia,santa catarina,2014
2,1,degree,Directed,593,,15,sao paulo,santa catarina,2003
8,1,degree,Directed,607,,32,rio grande do sul,santa catarina,2011
3,1,degree,Directed,611,,6,minas gerais,santa catarina,2008
8,1,degree,Directed,622,,24,rio grande do sul,santa catarina,2004
3,1,degree,Directed,653,,10,minas gerais,santa catarina,2007
1,1,degree,Directed,666,,12,santa catarina,santa catarina,0
5,1,degree,Directed,686,,25,parana,santa catarina,2004
8,1,degree,Directed,718,,30,rio grande do sul,santa catarina,2005
4,1,degree,Directed,737,,2,federal district,santa catarina,2008
1,1,degree,Directed,769,,33,santa catarina,santa catarina,1995
9,1,degree,Directed,831,,2,maranhao,santa catarina,2012
15,1,degree,Directed,888,,1,pernambuco,santa catarina,1995
1,1,degree,Directed,914,,30,santa catarina,santa catarina,1997
15,1,degree,Directed,924,,3,pernambuco,santa catarina,2013
8,1,degree,Directed,990,,25,rio grande do sul,santa catarina,2010
5,1,degree,Directed,1026,,19,parana,santa catarina,2008
1,1,birth,Directed,1036,,3,santa catarina,santa catarina,2000
8,1,degree,Directed,1059,,12,rio grande do sul,santa catarina,1998
16,1,degree,Directed,1067,,1,paraiba,santa catarina,2009
16,1,degree,Directed,1102,,15,paraiba,santa catarina,2001
16,1,degree,Directed,1140,,4,paraiba,santa catarina,2006
7,1,degree,Directed,1151,,10,rio de janeiro,santa catarina,2002
2,1,degree,Directed,1155,,17,sao paulo,santa catarina,2013
8,1,degree,Directed,1164,,33,rio grande do sul,santa catarina,2009
5,1,degree,Directed,1177,,20,parana,santa catarina,2012
5,1,degree,Directed,1197,,25,parana,santa catarina,2013
2,1,degree,Directed,1213,,24,sao paulo,santa catarina,2004
7,1,degree,Directed,1229,,4,rio de janeiro,santa catarina,1997
15,1,degree,Directed,1233,,5,pernambuco,santa catarina,2008
8,1,degree,Directed,1247,,22,rio grande do sul,santa catarina,2002
12,1,birth,Directed,1300,,1,para,santa catarina,2010
1,1,degree,Directed,1320,,26,santa catarina,santa catarina,1994
2,1,birth,Directed,1349,,3,sao paulo,santa catarina,2001
18,1,degree,Directed,1380,,5,ceara,santa catarina,2008
7,1,degree,Directed,1404,,14,rio de janeiro,santa catarina,2003
5,1,degree,Directed,1409,,23,parana,santa catarina,2006
11,1,degree,Directed,1413,,1,mato grosso,santa catarina,2011
13,1,degree,Directed,1430,,2,espirito santo,santa catarina,2014
1,1,degree,Directed,1455,,11,santa catarina,santa catarina,1993
8,1,degree,Directed,1458,,19,rio grande do sul,santa catarina,2001
3,1,degree,Directed,1563,,5,minas gerais,santa catarina,2013
8,1,degree,Directed,1570,,42,rio grande do sul,santa catarina,2013
12,1,degree,Directed,1617,,1,para,santa catarina,2008
4,1,degree,Directed,1626,,2,federal district,santa catarina,2014
1,18,degree,Directed,1641,,1,santa catarina,ceara,2009
5,5,degree,Directed,1645,,505,parana,parana,2012
15,15,degree,Directed,1649,,261,pernambuco,pernambuco,2010
7,7,degree,Directed,1654,,1235,rio de janeiro,rio de janeiro,2012
1,2,degree,Directed,1658,,62,santa catarina,sao paulo,2010
1,8,degree,Directed,1667,,17,santa catarina,rio grande do sul,2006
1,2,degree,Directed,1670,,53,santa catarina,sao paulo,2004
1,8,degree,Directed,1676,,12,santa catarina,rio grande do sul,2002
7,7,degree,Directed,1684,,199,rio de janeiro,rio de janeiro,1992
1,8,degree,Directed,1688,,34,santa catarina,rio grande do sul,2014
8,8,degree,Directed,1691,,839,rio grande do sul,rio grande do sul,2009
1,5,degree,Directed,1699,,13,santa catarina,parana,2004
4,4,degree,Directed,1703,,175,federal district,federal district,2008
1,2,degree,Directed,1708,,69,santa catarina,sao paulo,2014
2,2,degree,Directed,1719,,2112,sao paulo,sao paulo,2000
2,2,degree,Directed,1723,,3595,sao paulo,sao paulo,2012
1,2,degree,Directed,1735,,32,santa catarina,sao paulo,2001
3,7,degree,Directed,1742,,46,minas gerais,rio de janeiro,2003
7,2,degree,Directed,1756,,97,rio de janeiro,sao paulo,1996
1,7,degree,Directed,1759,,2,santa catarina,rio de janeiro,1995
1,8,degree,Directed,1764,,3,santa catarina,rio grande do sul,1996
8,4,degree,Directed,1775,,11,rio grande do sul,federal district,2013
1,2,degree,Directed,1785,,36,santa catarina,sao paulo,2005
1,8,degree,Directed,1816,,42,santa catarina,rio grande do sul,2009
1,7,degree,Directed,1821,,28,santa catarina,rio de janeiro,2011
1,8,degree,Directed,1834,,33,santa catarina,rio grande do sul,2011
2,2,degree,Directed,1851,,2392,sao paulo,sao paulo,2001
1,4,degree,Directed,1861,,4,santa catarina,federal district,2014
1,3,degree,Directed,1865,,12,santa catarina,minas gerais,2010
1,5,degree,Directed,1872,,12,santa catarina,parana,2006
2,2,degree,Directed,1879,,608,sao paulo,sao paulo,1990
1,8,degree,Directed,1883,,2,santa catarina,rio grande do sul,1993
5,2,degree,Directed,1889,,132,parana,sao paulo,2011
8,8,degree,Directed,1894,,928,rio grande do sul,rio grande do sul,2011
1,5,degree,Directed,1917,,18,santa catarina,parana,2009
2,3,degree,Directed,1933,,50,sao paulo,minas gerais,2011
1,7,degree,Directed,1937,,5,santa catarina,rio de janeiro,1999
2,2,degree,Directed,1952,,3414,sao paulo,sao paulo,2009
1,2,degree,Directed,1974,,62,santa catarina,sao paulo,2009
1,3,degree,Directed,1983,,5,santa catarina,minas gerais,2001
1,2,degree,Directed,1985,,15,santa catarina,sao paulo,1996
1,3,degree,Directed,1991,,8,santa catarina,minas gerais,2013
1,4,degree,Directed,1994,,8,santa catarina,federal district,2009
1,5,degree,Directed,2002,,16,santa catarina,parana,2007
1,15,degree,Directed,2010,,3,santa catarina,pernambuco,2014
1,8,degree,Directed,2016,,19,santa catarina,rio grande do sul,2008
1,6,degree,Directed,2027,,6,santa catarina,bahia,2013
1,7,degree,Directed,2038,,11,santa catarina,rio de janeiro,2008
1,2,degree,Directed,2042,,60,santa catarina,sao paulo,2008
1,8,degree,Directed,2045,,21,santa catarina,rio grande do sul,2004
1,5,degree,Directed,2053,,27,santa catarina,parana,2012
1,7,degree,Directed,2056,,5,santa catarina,rio de janeiro,2001
1,2,degree,Directed,2081,,66,santa catarina,sao paulo,2011
7,7,degree,Directed,2086,,615,rio de janeiro,rio de janeiro,2001
2,2,degree,Directed,2091,,169,sao paulo,sao paulo,1978
1,7,degree,Directed,2105,,11,santa catarina,rio de janeiro,2006
1,2,degree,Directed,2110,,63,santa catarina,sao paulo,2006
1,7,degree,Directed,2124,,10,santa catarina,rio de janeiro,2012
1,7,degree,Directed,2129,,14,santa catarina,rio de janeiro,2013
1,2,degree,Directed,2149,,65,santa catarina,sao paulo,2012
1,5,degree,Directed,2168,,13,santa catarina,parana,2010
1,7,degree,Directed,2185,,2,santa catarina,rio de janeiro,1998
1,7,degree,Directed,2213,,10,santa catarina,rio de janeiro,2003
1,18,degree,Directed,2225,,1,santa catarina,ceara,1997
1,2,degree,Directed,2233,,36,santa catarina,sao paulo,2003
1,3,degree,Directed,2238,,1,santa catarina,minas gerais,1999
1,8,degree,Directed,2250,,26,santa catarina,rio grande do sul,2007
1,2,degree,Directed,2260,,15,santa catarina,sao paulo,1997
1,8,degree,Directed,2288,,21,santa catarina,rio grande do sul,2005
1,2,degree,Directed,2312,,4,santa catarina,sao paulo,1984
1,5,degree,Directed,2320,,30,santa catarina,parana,2013
1,2,degree,Directed,2324,,79,santa catarina,sao paulo,2013
1,8,degree,Directed,2327,,9,santa catarina,rio grande do sul,2001
2,2,degree,Directed,2338,,954,sao paulo,sao paulo,1994
15,15,degree,Directed,2343,,144,pernambuco,pernambuco,2005
2,5,degree,Directed,2353,,27,sao paulo,parana,2007
2,2,degree,Directed,2358,,3317,sao paulo,sao paulo,2010
8,8,degree,Directed,2368,,252,rio grande do sul,rio grande do sul,2000
2,2,degree,Directed,2374,,2982,sao paulo,sao paulo,2003
8,8,degree,Directed,2415,,1105,rio grande do sul,rio grande do sul,2013
10,2,degree,Directed,2427,,7,amazonas,sao paulo,2003
6,6,degree,Directed,2433,,171,bahia,bahia,2009
18,18,degree,Directed,2439,,235,ceara,ceara,2014
8,8,degree,Directed,2457,,627,rio grande do sul,rio grande do sul,2005
1,3,degree,Directed,2461,,4,santa catarina,minas gerais,2004
19,19,degree,Directed,2466,,24,mato grosso do sul,mato grosso do sul,2010
8,8,degree,Directed,2480,,824,rio grande do sul,rio grande do sul,2008
5,5,degree,Directed,2488,,646,parana,parana,2013
5,8,degree,Directed,2491,,13,parana,rio grande do sul,2012
1,8,degree,Directed,2496,,34,santa catarina,rio grande do sul,2012
5,5,degree,Directed,2514,,390,parana,parana,2011
7,4,degree,Directed,2544,,19,rio de janeiro,federal district,2006
3,2,degree,Directed,2550,,173,minas gerais,sao paulo,2010
16,16,degree,Directed,2555,,89,paraiba,paraiba,2006
14,14,degree,Directed,2564,,19,goias,goias,2005
3,3,degree,Directed,2568,,783,minas gerais,minas gerais,2009
3,2,degree,Directed,2587,,200,minas gerais,sao paulo,2012
3,3,degree,Directed,2591,,916,minas gerais,minas gerais,2011
3,3,degree,Directed,2595,,741,minas gerais,minas gerais,2008
3,3,degree,Directed,2601,,1179,minas gerais,minas gerais,2013
3,3,degree,Directed,2605,,497,minas gerais,minas gerais,2005
2,7,degree,Directed,2610,,18,sao paulo,rio de janeiro,1999
3,3,degree,Directed,2620,,450,minas gerais,minas gerais,2003
13,6,degree,Directed,2624,,2,espirito santo,bahia,2013
5,5,degree,Directed,2640,,288,parana,parana,2006
3,7,degree,Directed,2654,,49,minas gerais,rio de janeiro,2014
18,3,degree,Directed,2658,,13,ceara,minas gerais,2005
7,2,degree,Directed,2662,,119,rio de janeiro,sao paulo,2011
8,8,degree,Directed,2671,,793,rio grande do sul,rio grande do sul,2010
4,4,degree,Directed,2676,,192,federal district,federal district,2009
7,2,degree,Directed,2705,,161,rio de janeiro,sao paulo,2003
3,3,degree,Directed,2711,,969,minas gerais,minas gerais,2012
2,2,degree,Directed,2716,,3538,sao paulo,sao paulo,2013
3,2,degree,Directed,2725,,146,minas gerais,sao paulo,2007
3,3,degree,Directed,2734,,653,minas gerais,minas gerais,2007
7,7,degree,Directed,2739,,1163,rio de janeiro,rio de janeiro,2008
16,16,degree,Directed,2748,,165,paraiba,paraiba,2010
7,7,degree,Directed,2753,,1143,rio de janeiro,rio de janeiro,2011
7,7,degree,Directed,2757,,1109,rio de janeiro,rio de janeiro,2010
3,16,degree,Directed,2788,,4,minas gerais,paraiba,2005
3,5,degree,Directed,2792,,18,minas gerais,parana,2006
7,7,degree,Directed,2815,,998,rio de janeiro,rio de janeiro,2007
3,3,degree,Directed,2825,,867,minas gerais,minas gerais,2014
3,3,degree,Directed,2833,,553,minas gerais,minas gerais,2006
3,3,degree,Directed,2841,,95,minas gerais,minas gerais,1995
15,3,degree,Directed,2859,,7,pernambuco,minas gerais,2005
3,3,degree,Directed,2872,,258,minas gerais,minas gerais,2000
3,3,degree,Directed,2881,,326,minas gerais,minas gerais,2001
11,3,degree,Directed,2900,,2,mato grosso,minas gerais,2008
3,3,degree,Directed,2906,,139,minas gerais,minas gerais,1998
8,3,degree,Directed,2909,,19,rio grande do sul,minas gerais,2007
3,3,degree,Directed,2964,,126,minas gerais,minas gerais,1996
6,3,degree,Directed,2967,,5,bahia,minas gerais,2006
3,3,degree,Directed,2974,,220,minas gerais,minas gerais,1999
3,3,degree,Directed,2987,,353,minas gerais,minas gerais,2002
6,3,degree,Directed,3008,,18,bahia,minas gerais,2014
2,3,degree,Directed,3011,,42,sao paulo,minas gerais,2014
10,3,degree,Directed,3016,,4,amazonas,minas gerais,2011
3,3,degree,Directed,3042,,151,minas gerais,minas gerais,1997
2,3,degree,Directed,3049,,52,sao paulo,minas gerais,2012
3,3,degree,Directed,3094,,425,minas gerais,minas gerais,2004
7,3,degree,Directed,3101,,22,rio de janeiro,minas gerais,2014
18,3,degree,Directed,3113,,7,ceara,minas gerais,2008
3,2,degree,Directed,3118,,135,minas gerais,sao paulo,2006
4,4,degree,Directed,3190,,249,federal district,federal district,2012
3,2,degree,Directed,3193,,66,minas gerais,sao paulo,1996
3,15,degree,Directed,3201,,10,minas gerais,pernambuco,2010
4,2,degree,Directed,3205,,29,federal district,sao paulo,2003
3,2,degree,Directed,3217,,206,minas gerais,sao paulo,2013
3,7,degree,Directed,3235,,11,minas gerais,rio de janeiro,1992
3,7,degree,Directed,3241,,38,minas gerais,rio de janeiro,2004
15,2,degree,Directed,3249,,8,pernambuco,sao paulo,1993
3,2,degree,Directed,3253,,144,minas gerais,sao paulo,2004
3,2,degree,Directed,3261,,171,minas gerais,sao paulo,2011
2,2,degree,Directed,3264,,3361,sao paulo,sao paulo,2007
3,14,degree,Directed,3284,,9,minas gerais,goias,2011
3,2,degree,Directed,3302,,113,minas gerais,sao paulo,1999
16,2,degree,Directed,3324,,40,paraiba,sao paulo,2000
15,8,degree,Directed,3341,,2,pernambuco,rio grande do sul,2007
3,7,degree,Directed,3344,,55,minas gerais,rio de janeiro,2012
3,7,degree,Directed,3356,,22,minas gerais,rio de janeiro,1998
3,2,degree,Directed,3360,,126,minas gerais,sao paulo,2001
3,12,degree,Directed,3364,,5,minas gerais,para,2010
3,7,degree,Directed,3382,,44,minas gerais,rio de janeiro,2002
3,7,degree,Directed,3398,,64,minas gerais,rio de janeiro,2006
3,3,degree,Directed,3401,,19,minas gerais,minas gerais,1987
3,2,degree,Directed,3417,,153,minas gerais,sao paulo,2005
3,21,degree,Directed,3420,,1,minas gerais,rio grande do norte,2003
3,14,degree,Directed,3429,,1,minas gerais,goias,2002
3,11,degree,Directed,3437,,1,minas gerais,mato grosso,2011
3,2,degree,Directed,3452,,32,minas gerais,sao paulo,1990
3,2,degree,Directed,3468,,153,minas gerais,sao paulo,2014
2,2,degree,Directed,3488,,87,sao paulo,sao paulo,1970
2,2,degree,Directed,3588,,3295,sao paulo,sao paulo,2005
2,2,birth,Directed,3591,,34,sao paulo,sao paulo,2002
2,2,degree,Directed,3618,,158,sao paulo,sao paulo,1976
2,7,degree,Directed,3632,,57,sao paulo,rio de janeiro,2010
2,2,degree,Directed,3638,,76,sao paulo,sao paulo,1968
2,2,degree,Directed,3666,,436,sao paulo,sao paulo,1987
8,3,degree,Directed,3678,,2,rio grande do sul,minas gerais,1990
3,7,degree,Directed,3698,,11,minas gerais,rio de janeiro,1994
2,15,degree,Directed,3703,,13,sao paulo,pernambuco,2010
2,7,degree,Directed,3722,,32,sao paulo,rio de janeiro,2003
2,2,degree,Directed,3736,,2968,sao paulo,sao paulo,2004
2,2,degree,Directed,3742,,646,sao paulo,sao paulo,1991
2,5,degree,Directed,3771,,30,sao paulo,parana,2010
4,4,degree,Directed,3783,,152,federal district,federal district,2006
7,18,degree,Directed,3827,,5,rio de janeiro,ceara,2014
14,2,degree,Directed,3860,,32,goias,sao paulo,2013
7,7,degree,Directed,3900,,854,rio de janeiro,rio de janeiro,2004
2,2,degree,Directed,3970,,570,sao paulo,sao paulo,1989
2,4,degree,Directed,3996,,12,sao paulo,federal district,2003
2,2,degree,Directed,4002,,751,sao paulo,sao paulo,1992
7,7,degree,Directed,4058,,107,rio de janeiro,rio de janeiro,1989
2,2,degree,Directed,4062,,58,sao paulo,sao paulo,1967
2,4,degree,Directed,4066,,19,sao paulo,federal district,2012
2,2,degree,Directed,4099,,368,sao paulo,sao paulo,1986
5,2,degree,Directed,4103,,7,parana,sao paulo,1983
2,2,degree,Directed,4138,,1156,sao paulo,sao paulo,1995
3,2,degree,Directed,4162,,123,minas gerais,sao paulo,2003
5,2,degree,Directed,4179,,14,parana,sao paulo,1991
2,2,degree,Directed,4186,,365,sao paulo,sao paulo,1985
2,2,degree,Directed,4192,,102,sao paulo,sao paulo,1971
13,2,degree,Directed,4198,,12,espirito santo,sao paulo,2003
5,4,degree,Directed,4260,,2,parana,federal district,2007
4,2,degree,Directed,4264,,32,federal district,sao paulo,2010
7,2,degree,Directed,4285,,140,rio de janeiro,sao paulo,1999
18,18,degree,Directed,4309,,233,ceara,ceara,2011
2,2,degree,Directed,4317,,233,sao paulo,sao paulo,1980
2,2,degree,Directed,4331,,267,sao paulo,sao paulo,1982
4,14,degree,Directed,4374,,7,federal district,goias,2009
2,2,degree,Directed,4390,,305,sao paulo,sao paulo,1973
2,5,degree,Directed,4423,,10,sao paulo,parana,1999
2,2,degree,Directed,4433,,238,sao paulo,sao paulo,1981
7,7,degree,Directed,4443,,1018,rio de janeiro,rio de janeiro,2014
7,2,degree,Directed,4454,,90,rio de janeiro,sao paulo,2004
2,5,degree,Directed,4458,,3,sao paulo,parana,1975
15,2,degree,Directed,4486,,42,pernambuco,sao paulo,2004
5,2,degree,Directed,4511,,99,parana,sao paulo,2007
6,6,degree,Directed,4553,,212,bahia,bahia,2014
26,2,degree,Directed,4562,,1,tocantins,sao paulo,1987
2,2,degree,Directed,4573,,231,sao paulo,sao paulo,1972
15,15,degree,Directed,4578,,201,pernambuco,pernambuco,2007
2,7,degree,Directed,4596,,21,sao paulo,rio de janeiro,1997
2,8,degree,Directed,4641,,15,sao paulo,rio grande do sul,2010
5,2,degree,Directed,4650,,127,parana,sao paulo,2003
2,8,degree,Directed,4676,,5,sao paulo,rio grande do sul,1998
7,2,degree,Directed,4683,,108,rio de janeiro,sao paulo,2009
11,2,degree,Directed,4706,,31,mato grosso,sao paulo,2010
2,7,degree,Directed,4729,,47,sao paulo,rio de janeiro,2013
5,2,degree,Directed,4764,,130,parana,sao paulo,2009
7,2,degree,Directed,4769,,95,rio de janeiro,sao paulo,2010
18,18,degree,Directed,4782,,42,ceara,ceara,2001
2,2,degree,Directed,4813,,12,sao paulo,sao paulo,1961
2,5,degree,Directed,4838,,2,sao paulo,parana,1976
2,12,degree,Directed,4904,,13,sao paulo,para,2010
7,7,degree,Directed,4920,,23,rio de janeiro,rio de janeiro,1975
8,8,degree,Directed,4936,,283,rio grande do sul,rio grande do sul,2001
15,7,degree,Directed,4979,,13,pernambuco,rio de janeiro,2004
2,2,degree,Directed,5052,,301,sao paulo,sao paulo,1984
2,2,degree,Directed,5122,,190,sao paulo,sao paulo,1979
2,8,degree,Directed,5262,,10,sao paulo,rio grande do sul,2000
2,2,degree,Directed,5301,,281,sao paulo,sao paulo,1983
2,2,degree,Directed,5446,,72,sao paulo,sao paulo,1969
2,2,degree,Directed,5490,,140,sao paulo,sao paulo,1977
2,2,degree,Directed,5648,,116,sao paulo,sao paulo,1975
2,2,degree,Directed,5677,,166,sao paulo,sao paulo,1974
2,2,degree,Directed,5694,,3,sao paulo,sao paulo,1951
5,5,degree,Directed,5884,,31,parana,parana,1995
2,2,birth,Directed,6051,,39,sao paulo,sao paulo,1998
8,2,degree,Directed,6054,,93,rio grande do sul,sao paulo,2001
5,2,degree,Directed,6077,,96,parana,sao paulo,2004
14,2,degree,Directed,6097,,17,goias,sao paulo,2004
7,2,degree,Directed,6105,,138,rio de janeiro,sao paulo,2012
3,2,birth,Directed,6116,,7,minas gerais,sao paulo,2001
7,2,degree,Directed,6119,,126,rio de janeiro,sao paulo,2005
6,2,degree,Directed,6127,,13,bahia,sao paulo,1997
8,2,degree,Directed,6159,,95,rio grande do sul,sao paulo,2005
4,2,degree,Directed,6182,,36,federal district,sao paulo,2011
4,2,degree,Directed,6186,,19,federal district,sao paulo,1997
3,2,degree,Directed,6221,,34,minas gerais,sao paulo,1992
15,2,degree,Directed,6225,,31,pernambuco,sao paulo,2013
16,2,degree,Directed,6246,,32,paraiba,sao paulo,1998
7,2,degree,Directed,6281,,130,rio de janeiro,sao paulo,2001
22,2,degree,Directed,6285,,10,piaui,sao paulo,2010
2,2,birth,Directed,6299,,9,sao paulo,sao paulo,1988
7,2,degree,Directed,6306,,141,rio de janeiro,sao paulo,1998
24,2,degree,Directed,6319,,2,acre,sao paulo,2013
2,2,birth,Directed,6374,,35,sao paulo,sao paulo,1999
7,2,degree,Directed,6404,,72,rio de janeiro,sao paulo,1995
6,2,degree,Directed,6495,,19,bahia,sao paulo,2000
7,2,degree,Directed,6510,,119,rio de janeiro,sao paulo,2000
5,2,degree,Directed,6540,,75,parana,sao paulo,2000
14,2,degree,Directed,6559,,16,goias,sao paulo,2010
11,2,degree,Directed,6581,,24,mato grosso,sao paulo,2013
10,2,degree,Directed,6631,,36,amazonas,sao paulo,2013
16,2,degree,Directed,6642,,36,paraiba,sao paulo,2013
8,2,degree,Directed,6662,,19,rio grande do sul,sao paulo,1989
8,2,degree,Directed,6672,,20,rio grande do sul,sao paulo,1990
15,2,birth,Directed,6674,,3,pernambuco,sao paulo,2002
11,2,degree,Directed,6679,,10,mato grosso,sao paulo,2008
8,2,degree,Directed,6690,,23,rio grande do sul,sao paulo,1986
8,2,degree,Directed,6711,,5,rio grande do sul,sao paulo,1982
15,2,degree,Directed,6746,,28,pernambuco,sao paulo,2007
15,2,degree,Directed,6771,,46,pernambuco,sao paulo,2003
2,2,birth,Directed,6826,,3,sao paulo,sao paulo,1971
15,2,degree,Directed,6831,,8,pernambuco,sao paulo,1989
18,2,degree,Directed,6869,,14,ceara,sao paulo,2006
4,2,degree,Directed,6900,,27,federal district,sao paulo,2007
6,2,degree,Directed,6922,,25,bahia,sao paulo,2001
5,2,degree,Directed,6926,,128,parana,sao paulo,2005
16,2,degree,Directed,6940,,3,paraiba,sao paulo,1983
8,2,degree,Directed,6950,,38,rio grande do sul,sao paulo,1992
15,2,degree,Directed,6955,,48,pernambuco,sao paulo,2002
5,2,degree,Directed,6995,,108,parana,sao paulo,2006
8,2,degree,Directed,7026,,70,rio grande do sul,sao paulo,2012
2,2,birth,Directed,7041,,10,sao paulo,sao paulo,1983
12,2,degree,Directed,7091,,10,para,sao paulo,2000
5,2,degree,Directed,7128,,138,parana,sao paulo,2013
6,2,degree,Directed,7137,,22,bahia,sao paulo,2006
4,2,degree,Directed,7143,,38,federal district,sao paulo,2012
15,2,degree,Directed,7147,,5,pernambuco,sao paulo,1987
15,2,degree,Directed,7155,,47,pernambuco,sao paulo,2005
7,2,degree,Directed,7245,,65,rio de janeiro,sao paulo,2014
3,2,birth,Directed,7278,,7,minas gerais,sao paulo,2005
8,2,degree,Directed,7308,,100,rio grande do sul,sao paulo,2004
8,2,degree,Directed,7348,,75,rio grande do sul,sao paulo,2008
3,2,birth,Directed,7362,,1,minas gerais,sao paulo,1978
2,2,birth,Directed,7364,,31,sao paulo,sao paulo,2010
7,2,birth,Directed,7448,,6,rio de janeiro,sao paulo,1997
7,2,degree,Directed,7456,,15,rio de janeiro,sao paulo,1984
7,2,degree,Directed,7464,,140,rio de janeiro,sao paulo,2002
18,2,degree,Directed,7485,,48,ceara,sao paulo,2010
2,2,birth,Directed,7494,,35,sao paulo,sao paulo,2008
8,2,degree,Directed,7503,,60,rio grande do sul,sao paulo,2014
15,2,degree,Directed,7511,,19,pernambuco,sao paulo,1996
3,2,degree,Directed,7528,,98,minas gerais,sao paulo,1998
8,2,degree,Directed,7553,,41,rio grande do sul,sao paulo,1994
9,2,degree,Directed,7604,,5,maranhao,sao paulo,2007
12,2,degree,Directed,7634,,16,para,sao paulo,2005
16,2,degree,Directed,7640,,27,paraiba,sao paulo,2006
2,2,degree,Directed,7643,,6,sao paulo,sao paulo,1954
4,2,degree,Directed,7648,,33,federal district,sao paulo,2006
