"Source";"Target";"Kind";"Type";"Id";"Label";"Weight";"distance"
"43";"728";"degree";"Directed";"73436";"";"1";"414900,0374358151"
"159";"43";"degree";"Directed";"73437";"";"7";"357942,5837496245"
"43";"159";"degree";"Directed";"73438";"";"11";"357942,5837496245"
"361";"44";"degree";"Directed";"73439";"";"2";"1456429,529297107"
"44";"361";"degree";"Directed";"73440";"";"2";"1456429,529297107"
"48";"44";"degree";"Directed";"73441";"";"3";"0,0"
"260";"44";"degree";"Directed";"73442";"";"10";"283979,55400989886"
"792";"45";"degree";"Directed";"73443";"";"5";"45807,11395146648"
"705";"45";"degree";"Directed";"73444";"";"2";"2693902,6602482256"
"46";"407";"degree";"Directed";"73445";"";"36";"2467517,3753172467"
"383";"407";"degree";"Directed";"73446";"";"1";"2103073,454071858"
"407";"495";"degree";"Directed";"73447";"";"1";"2196736,0904406505"
"495";"46";"degree";"Directed";"73448";"";"2";"290187,5985927839"
"856";"68";"degree";"Directed";"73449";"";"1";"7917015,388249879"
"68";"1172";"degree";"Directed";"73450";"";"1";"0,0"
"1172";"418";"degree";"Directed";"73451";"";"2";"83652,2860834619"
"619";"75";"degree";"Directed";"73452";"";"2";"812070,5321707162"
"75";"46";"degree";"Directed";"73453";"";"4";"0,0"
"418";"46";"degree";"Directed";"73454";"";"6";"83652,2860834619"
"464";"46";"degree";"Directed";"73455";"";"2";"853893,6379324811"
"642";"407";"degree";"Directed";"73456";"";"1";"2322090,409920811"
"761";"73";"degree";"Directed";"73457";"";"1";"174060,32293519043"
"73";"46";"degree";"Directed";"73458";"";"1";"0,0"
"792";"730";"degree";"Directed";"73459";"";"1";"445775,985106606"
"730";"728";"degree";"Directed";"73460";"";"10";"0,0"
"418";"936";"degree";"Directed";"73461";"";"1";"277758,58454797894"
"936";"418";"degree";"Directed";"73462";"";"1";"277758,58454797894"
"172";"50";"degree";"Directed";"73463";"";"3";"357942,5837496245"
"50";"790";"degree";"Directed";"73464";"";"1";"7638879,672692402"
"790";"185";"degree";"Directed";"73465";"";"1";"7729891,053793097"
"47";"182";"degree";"Directed";"73466";"";"7";"357942,5837496245"
"47";"191";"degree";"Directed";"73467";"";"2";"357942,5837496245"
"589";"172";"degree";"Directed";"73468";"";"15";"1578695,9686507303"
"47";"890";"degree";"Directed";"73469";"";"1";"8252630,713214156"
"49";"47";"degree";"Directed";"73470";"";"1";"0,0"
"47";"66";"degree";"Directed";"73471";"";"1";"0,0"
"66";"454";"degree";"Directed";"73472";"";"2";"14145,211219932899"
"464";"50";"degree";"Directed";"73473";"";"11";"853893,6379324811"
"50";"464";"degree";"Directed";"73474";"";"6";"853893,6379324811"
"305";"799";"degree";"Directed";"73475";"";"1";"295204,17613137525"
"799";"799";"degree";"Directed";"73476";"";"38";"0,0"
"799";"47";"degree";"Directed";"73477";"";"1";"199199,19736606232"
"47";"799";"degree";"Directed";"73478";"";"1";"199199,19736606232"
"47";"361";"degree";"Directed";"73479";"";"5";"1456429,529297107"
"378";"391";"degree";"Directed";"73480";"";"29";"0,0"
"633";"388";"degree";"Directed";"73481";"";"3";"1825574,1378817027"
"388";"432";"degree";"Directed";"73482";"";"1";"1634595,7772754543"
"47";"592";"degree";"Directed";"73483";"";"7";"496481,1126729717"
"564";"47";"degree";"Directed";"73484";"";"4";"2220368,7111123037"
"47";"564";"degree";"Directed";"73485";"";"5";"2220368,7111123037"
"47";"488";"degree";"Directed";"73486";"";"3";"987378,419557855"
"488";"646";"degree";"Directed";"73487";"";"3";"258801,61757999926"
"47";"458";"degree";"Directed";"73488";"";"27";"853893,6379324811"
"846";"284";"degree";"Directed";"73489";"";"2";"339327,87276791426"
"7961";"47";"degree";"Directed";"73490";"";"1";"190848,93679743962"
"418";"392";"degree";"Directed";"73491";"";"1";"470982,4351338491"
"392";"260";"degree";"Directed";"73492";"";"1";"598717,2822307154"
"276";"669";"degree";"Directed";"73493";"";"2";"242462,7573029593"
"880";"47";"degree";"Directed";"73494";"";"7";"447954,84070334333"
"159";"678";"degree";"Directed";"73495";"";"24";"7193798,9851238215"
"678";"633";"degree";"Directed";"73496";"";"2";"6392323,723049786"
"47";"260";"degree";"Directed";"73497";"";"9";"283979,55400989886"
"47";"244";"degree";"Directed";"73498";"";"21";"368837,4530000332"
"166";"851";"degree";"Directed";"73499";"";"1";"9430987,878924906"
"851";"166";"degree";"Directed";"73500";"";"2";"9430987,878924906"
"283";"47";"degree";"Directed";"73501";"";"6";"339340,457540728"
"47";"283";"degree";"Directed";"73502";"";"12";"339340,457540728"
"283";"663";"degree";"Directed";"73503";"";"1";"8274126,228246632"
"172";"170";"degree";"Directed";"73504";"";"6";"0,0"
"170";"170";"degree";"Directed";"73505";"";"1";"0,0"
"170";"47";"degree";"Directed";"73506";"";"2";"357942,5837496245"
"1061";"72";"degree";"Directed";"73507";"";"1";"33171,37646095931"
"217";"684";"degree";"Directed";"73508";"";"1";"44405,15634626856"
"684";"48";"degree";"Directed";"73509";"";"1";"372700,64425405633"
"48";"364";"degree";"Directed";"73510";"";"1";"1456429,529297107"
"364";"364";"degree";"Directed";"73511";"";"35";"0,0"
"62";"48";"degree";"Directed";"73512";"";"1";"0,0"
"48";"62";"degree";"Directed";"73513";"";"1";"0,0"
"533";"759";"degree";"Directed";"73514";"";"5";"47847,84777824258"
"759";"48";"degree";"Directed";"73515";"";"2";"174060,32293519043"
"933";"48";"degree";"Directed";"73516";"";"3";"63806,31907682545"
"432";"48";"degree";"Directed";"73517";"";"2";"2132562,0241881916"
"675";"48";"degree";"Directed";"73518";"";"2";"780416,4643052156"
"1000";"641";"degree";"Directed";"73519";"";"6";"482833,03345907165"
"641";"48";"degree";"Directed";"73520";"";"1";"426034,50317080587"
"48";"777";"degree";"Directed";"73521";"";"8";"213536,60009276716"
"48";"159";"degree";"Directed";"73522";"";"5";"357942,5837496245"
"48";"350";"degree";"Directed";"73523";"";"1";"824165,2235758633"
"48";"153";"degree";"Directed";"73524";"";"1";"0,0"
"153";"519";"degree";"Directed";"73525";"";"1";"9411895,135853764"
"48";"555";"degree";"Directed";"73526";"";"1";"312777,0889378579"
"633";"48";"degree";"Directed";"73527";"";"1";"2324846,8288534456"
"48";"432";"degree";"Directed";"73528";"";"2";"2132562,0241881916"
"422";"48";"degree";"Directed";"73529";"";"12";"83652,2860834619"
"119";"48";"degree";"Directed";"73530";"";"2";"0,0"
"260";"868";"degree";"Directed";"73531";"";"14";"140566,261428699"
"868";"48";"degree";"Directed";"73532";"";"1";"308640,15207972314"
"48";"87";"degree";"Directed";"73533";"";"2";"0,0"
"237";"48";"degree";"Directed";"73534";"";"3";"542680,6017741123"
"48";"383";"degree";"Directed";"73535";"";"1";"499314,46134714264"
"74";"124";"degree";"Directed";"73536";"";"2";"0,0"
"124";"422";"degree";"Directed";"73537";"";"1";"83652,2860834619"
"564";"49";"degree";"Directed";"73538";"";"3";"2220368,7111123037"
"49";"439";"degree";"Directed";"73539";"";"1";"2132562,0241881916"
"439";"361";"degree";"Directed";"73540";"";"3";"676273,2038038492"
"367";"49";"degree";"Directed";"73541";"";"1";"1456429,529297107"
"49";"361";"degree";"Directed";"73542";"";"4";"1456429,529297107"
"705";"49";"degree";"Directed";"73543";"";"2";"2693902,6602482256"
"669";"201";"degree";"Directed";"73544";"";"1";"815661,4444146386"
"201";"49";"degree";"Directed";"73545";"";"1";"357942,5837496245"
"287";"49";"degree";"Directed";"73546";"";"9";"339340,457540728"
"49";"954";"degree";"Directed";"73547";"";"1";"8496921,449000385"
"65";"49";"degree";"Directed";"73548";"";"1";"0,0"
"122";"287";"degree";"Directed";"73549";"";"1";"339340,457540728"
"260";"49";"degree";"Directed";"73550";"";"5";"283979,55400989886"
"49";"134";"degree";"Directed";"73551";"";"2";"0,0"
"589";"49";"degree";"Directed";"73552";"";"1";"1328875,5056066148"
"49";"619";"degree";"Directed";"73553";"";"1";"812070,5321707162"
"422";"678";"degree";"Directed";"73554";"";"2";"6962354,091487506"
"678";"49";"degree";"Directed";"73555";"";"1";"7045876,682435987"
"49";"274";"degree";"Directed";"73556";"";"1";"283979,55400989886"
"49";"705";"degree";"Directed";"73557";"";"1";"2693902,6602482256"
"50";"458";"degree";"Directed";"73558";"";"12";"853893,6379324811"
"412";"50";"degree";"Directed";"73559";"";"1";"2467517,3753172467"
"50";"409";"degree";"Directed";"73560";"";"2";"2467517,3753172467"
"454";"50";"degree";"Directed";"73561";"";"1";"14145,211219932899"
"50";"454";"degree";"Directed";"73562";"";"2";"14145,211219932899"
"50";"763";"degree";"Directed";"73563";"";"2";"17792,91406466124"
"50";"166";"degree";"Directed";"73564";"";"3";"357942,5837496245"
"367";"51";"degree";"Directed";"73565";"";"1";"1456429,529297107"
"51";"361";"degree";"Directed";"73566";"";"1";"1456429,529297107"
"58";"51";"degree";"Directed";"73567";"";"1";"0,0"
"1066";"51";"degree";"Directed";"73568";"";"1";"330228,4797319837"
"777";"52";"degree";"Directed";"73569";"";"3";"213536,60009276716"
"418";"53";"degree";"Directed";"73570";"";"1";"83652,2860834619"
"53";"418";"degree";"Directed";"73571";"";"22";"83652,2860834619"
"438";"53";"degree";"Directed";"73572";"";"1";"2132562,0241881916"
"570";"53";"degree";"Directed";"73573";"";"7";"2372939,7748839515"
"53";"432";"degree";"Directed";"73574";"";"1";"2132562,0241881916"
"432";"424";"degree";"Directed";"73575";"";"1";"2104431,8409877727"
"692";"418";"degree";"Directed";"73576";"";"18";"63609,89956764994"
"458";"466";"degree";"Directed";"73577";"";"9";"0,0"
"466";"458";"degree";"Directed";"73578";"";"7";"0,0"
"889";"53";"degree";"Directed";"73579";"";"2";"381063,21948761446"
"53";"260";"degree";"Directed";"73580";"";"21";"283979,55400989886"
"854";"53";"degree";"Directed";"73581";"";"5";"67039,42066710186"
"53";"454";"degree";"Directed";"73582";"";"22";"14145,211219932899"
"237";"53";"degree";"Directed";"73583";"";"3";"542680,6017741123"
"53";"378";"degree";"Directed";"73584";"";"2";"499314,46134714264"
"53";"68";"degree";"Directed";"73585";"";"1";"0,0"
"68";"270";"degree";"Directed";"73586";"";"1";"283979,55400989886"
"466";"53";"degree";"Directed";"73587";"";"7";"853893,6379324811"
"53";"361";"degree";"Directed";"73588";"";"1";"1456429,529297107"
"260";"54";"degree";"Directed";"73589";"";"3";"283979,55400989886"
"54";"79";"degree";"Directed";"73590";"";"1";"0,0"
"54";"781";"degree";"Directed";"73591";"";"1";"213536,60009276716"
"781";"54";"degree";"Directed";"73592";"";"1";"213536,60009276716"
"388";"54";"degree";"Directed";"73593";"";"1";"499314,46134714264"
"360";"500";"degree";"Directed";"73594";"";"1";"1168326,3821211725"
"500";"359";"degree";"Directed";"73595";"";"1";"1018564,8438958607"
"94";"56";"degree";"Directed";"73596";"";"1";"0,0"
"260";"57";"degree";"Directed";"73597";"";"2";"283979,55400989886"
"57";"454";"degree";"Directed";"73598";"";"19";"14145,211219932899"
"418";"58";"degree";"Directed";"73599";"";"1";"83652,2860834619"
"58";"856";"degree";"Directed";"73600";"";"1";"7917015,388249879"
"58";"87";"degree";"Directed";"73601";"";"5";"0,0"
"87";"260";"degree";"Directed";"73602";"";"6";"283979,55400989886"
"752";"59";"degree";"Directed";"73603";"";"1";"16330,214444603527"
"59";"454";"degree";"Directed";"73604";"";"4";"14145,211219932899"
"61";"61";"degree";"Directed";"73605";"";"43";"0,0"
"793";"454";"degree";"Directed";"73606";"";"11";"35849,473104157776"
"323";"61";"degree";"Directed";"73607";"";"1";"875282,4330440378"
"159";"974";"degree";"Directed";"73608";"";"7";"9178497,278503368"
"422";"64";"degree";"Directed";"73609";"";"1";"83652,2860834619"
"64";"94";"degree";"Directed";"73610";"";"4";"0,0"
"94";"64";"degree";"Directed";"73611";"";"2";"0,0"
"633";"65";"degree";"Directed";"73612";"";"2";"2324846,8288534456"
"362";"65";"degree";"Directed";"73613";"";"2";"1456429,529297107"
"763";"407";"degree";"Directed";"73614";"";"1";"2484342,620440385"
"407";"65";"degree";"Directed";"73615";"";"1";"2467517,3753172467"
"792";"65";"degree";"Directed";"73616";"";"5";"45807,11395146648"
"627";"213";"degree";"Directed";"73617";"";"1";"1674902,626260157"
"213";"65";"degree";"Directed";"73618";"";"2";"357942,5837496245"
"378";"65";"degree";"Directed";"73619";"";"2";"499314,46134714264"
"65";"432";"degree";"Directed";"73620";"";"1";"2132562,0241881916"
"740";"495";"degree";"Directed";"73621";"";"3";"159694,6217966431"
"244";"201";"degree";"Directed";"73622";"";"5";"10895,229655591354"
"514";"100";"degree";"Directed";"73623";"";"1";"290187,5985927839"
"100";"514";"degree";"Directed";"73624";"";"1";"290187,5985927839"
"514";"504";"degree";"Directed";"73625";"";"4";"0,0"
"488";"67";"degree";"Directed";"73626";"";"3";"987378,419557855"
"67";"496";"degree";"Directed";"73627";"";"3";"290187,5985927839"
"811";"1171";"degree";"Directed";"73628";"";"2";"254423,83637705632"
"1171";"1171";"degree";"Directed";"73629";"";"2";"0,0"
"1171";"182";"degree";"Directed";"73630";"";"2";"357942,5837496245"
"182";"171";"degree";"Directed";"73631";"";"2";"0,0"
"378";"68";"degree";"Directed";"73632";"";"1";"499314,46134714264"
"287";"172";"degree";"Directed";"73633";"";"18";"676970,6566992396"
"172";"68";"degree";"Directed";"73634";"";"2";"357942,5837496245"
"68";"159";"degree";"Directed";"73635";"";"2";"357942,5837496245"
"69";"283";"degree";"Directed";"73636";"";"1";"339340,457540728"
"583";"454";"degree";"Directed";"73637";"";"1";"9473506,068915898"
"619";"69";"degree";"Directed";"73638";"";"1";"812070,5321707162"
"159";"71";"degree";"Directed";"73639";"";"2";"357942,5837496245"
"72";"72";"degree";"Directed";"73640";"";"10";"0,0"
"72";"90";"degree";"Directed";"73641";"";"2";"0,0"
"90";"90";"degree";"Directed";"73642";"";"67";"0,0"
"854";"72";"degree";"Directed";"73643";"";"2";"67039,42066710186"
"1071";"72";"degree";"Directed";"73644";"";"1";"173109,8338894924"
"72";"7928";"degree";"Directed";"73645";"";"1";"168653,71377757037"
"7928";"7928";"degree";"Directed";"73646";"";"11";"0,0"
"72";"777";"degree";"Directed";"73647";"";"1";"213536,60009276716"
"777";"677";"degree";"Directed";"73648";"";"2";"9485352,853442252"
"72";"763";"degree";"Directed";"73649";"";"2";"17792,91406466124"
"502";"73";"degree";"Directed";"73650";"";"1";"290187,5985927839"
"79";"74";"degree";"Directed";"73651";"";"1";"0,0"
"455";"74";"degree";"Directed";"73652";"";"1";"14145,211219932899"
"252";"194";"degree";"Directed";"73653";"";"1";"340304,5515833361"
"194";"252";"degree";"Directed";"73654";"";"1";"340304,5515833361"
"705";"74";"degree";"Directed";"73655";"";"2";"2693902,6602482256"
"260";"511";"degree";"Directed";"73656";"";"8";"180971,0787802605"
"74";"274";"degree";"Directed";"73657";"";"1";"283979,55400989886"
"274";"466";"degree";"Directed";"73658";"";"2";"885999,716297408"
"931";"7958";"degree";"Directed";"73659";"";"1";"2472332,6727721016"
"7958";"350";"degree";"Directed";"73660";"";"1";"668672,3179876021"
"74";"652";"degree";"Directed";"73661";"";"1";"86867,34531525729"
"74";"155";"degree";"Directed";"73662";"";"1";"0,0"
"854";"159";"degree";"Directed";"73663";"";"8";"341854,9867967531"
"703";"76";"degree";"Directed";"73664";"";"1";"2353176,752283275"
"703";"128";"degree";"Directed";"73665";"";"1";"2353176,752283275"
"260";"90";"degree";"Directed";"73666";"";"3";"283979,55400989886"
"454";"77";"degree";"Directed";"73667";"";"3";"14145,211219932899"
"77";"454";"degree";"Directed";"73668";"";"3";"14145,211219932899"
"454";"667";"degree";"Directed";"73669";"";"10";"7748888,401240567"
"627";"78";"degree";"Directed";"73670";"";"2";"1931738,8216561438"
"564";"78";"degree";"Directed";"73671";"";"12";"2220368,7111123037"
"78";"323";"degree";"Directed";"73672";"";"3";"875282,4330440378"
"260";"78";"degree";"Directed";"73673";"";"15";"283979,55400989886"
"78";"663";"degree";"Directed";"73674";"";"1";"7957638,796738484"
"315";"78";"degree";"Directed";"73675";"";"1";"742917,5413481342"
"78";"378";"degree";"Directed";"73676";"";"2";"499314,46134714264"
"458";"78";"degree";"Directed";"73677";"";"2";"853893,6379324811"
"876";"78";"degree";"Directed";"73678";"";"1";"158134,3435310274"
"78";"865";"degree";"Directed";"73679";"";"1";"7711953,944374142"
"159";"78";"degree";"Directed";"73680";"";"2";"357942,5837496245"
"78";"352";"degree";"Directed";"73681";"";"1";"124876,2051533611"
"260";"117";"degree";"Directed";"73682";"";"2";"283979,55400989886"
"117";"78";"degree";"Directed";"73683";"";"1";"0,0"
"464";"79";"degree";"Directed";"73684";"";"1";"853893,6379324811"
"762";"159";"degree";"Directed";"73685";"";"3";"354330,4402901437"
"159";"79";"degree";"Directed";"73686";"";"4";"357942,5837496245"
"79";"554";"degree";"Directed";"73687";"";"1";"9400631,819037061"
"554";"81";"degree";"Directed";"73688";"";"1";"9400631,819037061"
"81";"79";"degree";"Directed";"73689";"";"1";"0,0"
"166";"79";"degree";"Directed";"73690";"";"4";"357942,5837496245"
"109";"79";"degree";"Directed";"73691";"";"2";"0,0"
"1061";"79";"degree";"Directed";"73692";"";"3";"33171,37646095931"
"141";"103";"degree";"Directed";"73693";"";"2";"0,0"
"103";"166";"degree";"Directed";"73694";"";"1";"357942,5837496245"
"251";"79";"degree";"Directed";"73695";"";"6";"55321,829409988095"
"777";"80";"degree";"Directed";"73696";"";"2";"213536,60009276716"
"80";"166";"degree";"Directed";"73697";"";"2";"357942,5837496245"
"619";"81";"degree";"Directed";"73698";"";"1";"812070,5321707162"
"81";"1187";"degree";"Directed";"73699";"";"1";"357942,5837496245"
"1187";"159";"degree";"Directed";"73700";"";"11";"0,0"
"323";"81";"degree";"Directed";"73701";"";"1";"875282,4330440378"
"244";"888";"degree";"Directed";"73702";"";"1";"8687122,676692221"
"888";"519";"degree";"Directed";"73703";"";"2";"499205,89194609807"
"848";"260";"degree";"Directed";"73704";"";"8";"243609,40278207953"
"388";"518";"degree";"Directed";"73705";"";"1";"8914007,094252855"
"167";"87";"degree";"Directed";"73706";"";"1";"357942,5837496245"
"87";"159";"degree";"Directed";"73707";"";"1";"357942,5837496245"
"409";"413";"degree";"Directed";"73708";"";"17";"0,0"
"413";"260";"degree";"Directed";"73709";"";"1";"2322797,0130322403"
"437";"87";"degree";"Directed";"73710";"";"1";"2132562,0241881916"
"564";"87";"degree";"Directed";"73711";"";"5";"2220368,7111123037"
"41";"363";"degree";"Directed";"73712";"";"1";"92711,5218815011"
"363";"87";"degree";"Directed";"73713";"";"1";"1456429,529297107"
"87";"642";"degree";"Directed";"73714";"";"1";"512638,78268216114"
"774";"1173";"degree";"Directed";"73715";"";"1";"370516,516000577"
"1173";"418";"degree";"Directed";"73716";"";"1";"83652,2860834619"
"989";"88";"degree";"Directed";"73717";"";"1";"12037,612517952646"
"111";"88";"degree";"Directed";"73718";"";"1";"0,0"
"627";"88";"degree";"Directed";"73719";"";"1";"1931738,8216561438"
"159";"90";"degree";"Directed";"73720";"";"2";"357942,5837496245"
"455";"90";"degree";"Directed";"73721";"";"3";"14145,211219932899"
"367";"91";"degree";"Directed";"73722";"";"1";"1456429,529297107"
"91";"91";"degree";"Directed";"73723";"";"2";"0,0"
"91";"363";"degree";"Directed";"73724";"";"1";"1456429,529297107"
"363";"432";"degree";"Directed";"73725";"";"1";"676273,2038038492"
"418";"91";"degree";"Directed";"73726";"";"2";"83652,2860834619"
"91";"418";"degree";"Directed";"73727";"";"2";"83652,2860834619"
"1066";"91";"degree";"Directed";"73728";"";"1";"330228,4797319837"
"91";"454";"degree";"Directed";"73729";"";"11";"14145,211219932899"
"463";"91";"degree";"Directed";"73730";"";"3";"853893,6379324811"
"91";"458";"degree";"Directed";"73731";"";"4";"853893,6379324811"
"260";"432";"degree";"Directed";"73732";"";"21";"2196703,257714785"
"244";"92";"degree";"Directed";"73733";"";"2";"368837,4530000332"
"92";"331";"degree";"Directed";"73734";"";"1";"875282,4330440378"
"331";"418";"degree";"Directed";"73735";"";"2";"798487,8774654643"
"116";"842";"degree";"Directed";"73736";"";"1";"8362057,14875931"
"842";"323";"degree";"Directed";"73737";"";"1";"7670089,416190411"
"619";"7943";"degree";"Directed";"73738";"";"1";"178595,01753149737"
"7943";"92";"degree";"Directed";"73739";"";"1";"990665,5248225668"
"93";"418";"degree";"Directed";"73740";"";"8";"83652,2860834619"
"418";"94";"degree";"Directed";"73741";"";"5";"83652,2860834619"
"94";"418";"degree";"Directed";"73742";"";"3";"83652,2860834619"
"1000";"94";"degree";"Directed";"73743";"";"1";"778318,3593288996"
"717";"95";"degree";"Directed";"73744";"";"1";"541563,5033853877"
"533";"652";"degree";"Directed";"73745";"";"2";"92671,32614010495"
"652";"260";"degree";"Directed";"73746";"";"19";"339734,6111596287"
"96";"260";"degree";"Directed";"73747";"";"2";"283979,55400989886"
"260";"766";"degree";"Directed";"73748";"";"9";"329181,46451769414"
"96";"418";"degree";"Directed";"73749";"";"9";"83652,2860834619"
"115";"1175";"degree";"Directed";"73750";"";"1";"0,0"
"1061";"509";"degree";"Directed";"73751";"";"1";"305157,5508228996"
"509";"98";"degree";"Directed";"73752";"";"1";"290187,5985927839"
"418";"99";"degree";"Directed";"73753";"";"2";"83652,2860834619"
"99";"454";"degree";"Directed";"73754";"";"6";"14145,211219932899"
"592";"755";"degree";"Directed";"73755";"";"2";"471336,2497668556"
"755";"891";"degree";"Directed";"73756";"";"1";"8234336,210077189"
"1176";"7916";"degree";"Directed";"73757";"";"1";"633020,2282107588"
"7916";"458";"degree";"Directed";"73758";"";"2";"235195,59656128622"
"458";"612";"degree";"Directed";"73759";"";"7";"1960742,7740754164"
"612";"458";"degree";"Directed";"73760";"";"4";"1960742,7740754164"
"847";"100";"degree";"Directed";"73761";"";"1";"1086739,3884401144"
"432";"100";"degree";"Directed";"73762";"";"7";"2132562,0241881916"
"100";"432";"degree";"Directed";"73763";"";"4";"2132562,0241881916"
"603";"100";"degree";"Directed";"73764";"";"1";"895885,7647266536"
"469";"967";"degree";"Directed";"73765";"";"1";"8787129,817628091"
"967";"458";"degree";"Directed";"73766";"";"3";"8787129,817628091"
"458";"967";"degree";"Directed";"73767";"";"8";"8787129,817628091"
"159";"684";"degree";"Directed";"73768";"";"9";"44405,15634626856"
"684";"454";"degree";"Directed";"73769";"";"2";"359876,29486751027"
"1194";"100";"degree";"Directed";"73770";"";"1";"357942,5837496245"
"504";"100";"degree";"Directed";"73771";"";"1";"290187,5985927839"
"100";"504";"degree";"Directed";"73772";"";"2";"290187,5985927839"
"195";"172";"degree";"Directed";"73773";"";"4";"0,0"
"219";"911";"degree";"Directed";"73774";"";"1";"1519080,1999377084"
"911";"620";"degree";"Directed";"73775";"";"1";"731731,5802071156"
"620";"728";"degree";"Directed";"73776";"";"1";"461162,39867897733"
"378";"101";"degree";"Directed";"73777";"";"1";"499314,46134714264"
"103";"777";"degree";"Directed";"73778";"";"1";"213536,60009276716"
"202";"555";"degree";"Directed";"73779";"";"1";"54269,30095651507"
"503";"260";"degree";"Directed";"73780";"";"6";"180971,0787802605"
"792";"104";"degree";"Directed";"73781";"";"3";"45807,11395146648"
"422";"104";"degree";"Directed";"73782";"";"2";"83652,2860834619"
"418";"104";"degree";"Directed";"73783";"";"3";"83652,2860834619"
"260";"104";"degree";"Directed";"73784";"";"2";"283979,55400989886"
"603";"466";"degree";"Directed";"73785";"";"5";"1121391,8803321493"
"466";"763";"degree";"Directed";"73786";"";"3";"843890,4180267322"
"763";"104";"degree";"Directed";"73787";"";"2";"17792,91406466124"
"107";"260";"degree";"Directed";"73788";"";"8";"283979,55400989886"
"495";"435";"degree";"Directed";"73789";"";"1";"2015732,3036060208"
"159";"108";"degree";"Directed";"73790";"";"4";"357942,5837496245"
"192";"908";"degree";"Directed";"73791";"";"1";"1191450,6846344688"
"908";"192";"degree";"Directed";"73792";"";"1";"1191450,6846344688"
"108";"935";"degree";"Directed";"73793";"";"1";"343624,3332800747"
"935";"911";"degree";"Directed";"73794";"";"1";"1348137,7783839616"
"108";"454";"degree";"Directed";"73795";"";"12";"14145,211219932899"
"111";"557";"degree";"Directed";"73796";"";"1";"8394090,917239958"
"260";"111";"degree";"Directed";"73797";"";"2";"283979,55400989886"
"111";"287";"degree";"Directed";"73798";"";"2";"339340,457540728"
"270";"115";"degree";"Directed";"73799";"";"1";"283979,55400989886"
"669";"116";"degree";"Directed";"73800";"";"1";"463134,07072692836"
"118";"323";"degree";"Directed";"73801";"";"1";"875282,4330440378"
"155";"120";"degree";"Directed";"73802";"";"1";"0,0"
"510";"260";"degree";"Directed";"73803";"";"1";"180971,0787802605"
"260";"121";"degree";"Directed";"73804";"";"5";"283979,55400989886"
"454";"122";"degree";"Directed";"73805";"";"4";"14145,211219932899"
"122";"454";"degree";"Directed";"73806";"";"11";"14145,211219932899"
"463";"122";"degree";"Directed";"73807";"";"1";"853893,6379324811"
"122";"458";"degree";"Directed";"73808";"";"2";"853893,6379324811"
"378";"407";"degree";"Directed";"73809";"";"1";"2103073,454071858"
"407";"242";"degree";"Directed";"73810";"";"1";"1944130,9222504806"
"242";"122";"degree";"Directed";"73811";"";"1";"542680,6017741123"
"122";"378";"degree";"Directed";"73812";"";"5";"499314,46134714264"
"240";"122";"degree";"Directed";"73813";"";"1";"542680,6017741123"
"122";"240";"degree";"Directed";"73814";"";"1";"542680,6017741123"
"172";"613";"degree";"Directed";"73815";"";"14";"9289162,597145958"
"613";"197";"degree";"Directed";"73816";"";"1";"9289162,597145958"
"197";"159";"degree";"Directed";"73817";"";"6";"0,0"
"123";"123";"degree";"Directed";"73818";"";"18";"0,0"
"123";"418";"degree";"Directed";"73819";"";"2";"83652,2860834619"
"124";"632";"degree";"Directed";"73820";"";"1";"9823194,833847096"
"124";"847";"degree";"Directed";"73821";"";"1";"1086739,3884401144"
"418";"124";"degree";"Directed";"73822";"";"2";"83652,2860834619"
"619";"7934";"degree";"Directed";"73823";"";"5";"125851,25838396089"
"7934";"538";"degree";"Directed";"73824";"";"1";"8343376,821456086"
"653";"323";"degree";"Directed";"73825";"";"8";"851050,6220632205"
"126";"283";"degree";"Directed";"73826";"";"1";"339340,457540728"
"283";"239";"degree";"Directed";"73827";"";"1";"731805,7312332818"
"239";"323";"degree";"Directed";"73828";"";"8";"351371,23497400247"
"126";"619";"degree";"Directed";"73829";"";"7";"812070,5321707162"
"669";"502";"degree";"Directed";"73830";"";"4";"419113,1028566988"
"502";"669";"degree";"Directed";"73831";"";"1";"419113,1028566988"
"362";"128";"degree";"Directed";"73832";"";"1";"1456429,529297107"
"128";"361";"degree";"Directed";"73833";"";"3";"1456429,529297107"
"361";"500";"degree";"Directed";"73834";"";"1";"1345922,045530564"
"131";"454";"degree";"Directed";"73835";"";"2";"14145,211219932899"
"260";"132";"degree";"Directed";"73836";"";"6";"283979,55400989886"
"382";"388";"degree";"Directed";"73837";"";"3";"0,0"
"388";"132";"degree";"Directed";"73838";"";"1";"499314,46134714264"
"133";"458";"degree";"Directed";"73839";"";"4";"853893,6379324811"
"133";"166";"degree";"Directed";"73840";"";"3";"357942,5837496245"
"217";"133";"degree";"Directed";"73841";"";"1";"357942,5837496245"
"133";"977";"degree";"Directed";"73842";"";"1";"10591615,048949137"
"350";"133";"degree";"Directed";"73843";"";"1";"824165,2235758633"
"133";"418";"degree";"Directed";"73844";"";"3";"83652,2860834619"
"361";"537";"degree";"Directed";"73845";"";"11";"7351423,822249275"
"537";"133";"degree";"Directed";"73846";"";"1";"8806503,888398755"
"1179";"763";"degree";"Directed";"73847";"";"1";"17792,91406466124"
"1179";"418";"degree";"Directed";"73848";"";"1";"83652,2860834619"
"454";"134";"degree";"Directed";"73849";"";"4";"14145,211219932899"
"167";"181";"degree";"Directed";"73850";"";"2";"0,0"
