id,oX,oY,dX,dY,trips
1,-14.235004,-51.92528,40.46366700000001,-3.74922,1
2,-14.235004,-51.92528,37.09024,-95.712891,8
3,-14.235004,-51.92528,55.378051,-3.435973,2
5,-14.235004,-51.92528,46.227638,2.213749,2
9,-14.235004,-51.92528,51.165691,10.451526,1
24,40.46366700000001,-3.74922,-14.235004,-51.92528,1
48,37.09024,-95.712891,-14.235004,-51.92528,3
72,55.378051,-3.435973,-14.235004,-51.92528,1
98,56.130366,-106.346771,37.09024,-95.712891,1
120,46.227638,2.213749,-14.235004,-51.92528,1
314,-38.416097,-63.61667199999999,37.09024,-95.712891,1
